Protein	Gene	ProteinName	EntrezID	ProteinCopy	Comparison	log2FC	pvalue	adj.pvalue	imputed	iLog2FC	iPvalue	SIT4	IRA2	POP1	RAS22	SAP155	SSY5	WT	RAS21	CMA	Species
YNL084C	YNL084C	NA	NA	YNL084C	RAS22-WT	-0.703993395646379	0.0594568148313201	0.150487003773642	no	-0.703993395646379	0.150487003773642	3	3	3	3	3	3	3	3	WT	yeast
YNL084C	YNL084C	NA	NA	YNL084C	IRA2-WT	-1.24191467875822	0.00250782580072917	0.0174333189566358	no	-1.24191467875822	0.0174333189566358	3	3	3	3	3	3	3	3	WT	yeast
YNL084C	YNL084C	NA	NA	YNL084C	RAS21-WT	0.0472739668155528	0.893332851915833	0.944864052215819	no	0.0472739668155528	0.944864052215819	3	3	3	3	3	3	3	3	RAS21	yeast
YNL084C	YNL084C	NA	NA	YNL084C	POP1-WT	-1.32691374255819	0.00149509320236874	0.0129557379592022	no	-1.32691374255819	0.0129557379592022	3	3	3	3	3	3	3	3	WT	yeast
YNL084C	YNL084C	NA	NA	YNL084C	SSY5-WT	-1.25466838128408	0.00232046544439179	0.0149661027111161	no	-1.25466838128408	0.0149661027111161	3	3	3	3	3	3	3	3	WT	yeast
YNL085W	YNL085W	NA	NA	YNL085W	RAS22-WT	-0.173042190967858	0.676580166935838	0.787983673087147	no	-0.173042190967858	0.787983673087147	3	1	0	2	1	1	3	2	WT	yeast
YNL085W	YNL085W	NA	NA	YNL085W	SIT4-WT	0.373212891788445	0.331350542256283	0.529924808619716	no	0.373212891788445	0.529924808619716	3	1	0	2	1	1	3	2	SIT4	yeast
YNL085W	YNL085W	NA	NA	YNL085W	POP1-WT	-Inf	NA	0	yes	-11.1706091105559	0.019507	3	1	0	2	1	1	3	2	WT	yeast
YNL085W	YNL085W	NA	NA	YNL085W	RAS21-WT	-0.30466386395882	0.469693047078098	0.656211865550713	no	-0.30466386395882	0.656211865550713	3	1	0	2	1	1	3	2	WT	yeast
YNL085W	YNL085W	NA	NA	YNL085W	SAP155-WT	-0.416804428086089	0.435995806031787	0.562327568398521	no	-0.416804428086089	0.562327568398521	3	1	0	2	1	1	3	2	WT	yeast
YNL085W	YNL085W	NA	NA	YNL085W	SSY5-WT	-0.263012892867857	0.617399836431201	0.755777337779439	no	-0.263012892867857	0.755777337779439	3	1	0	2	1	1	3	2	WT	yeast
YNL085W	YNL085W	NA	NA	YNL085W	IRA2-WT	-0.251845046313856	0.632106206882885	0.776150106984137	no	-0.251845046313856	0.776150106984137	3	1	0	2	1	1	3	2	WT	yeast
YNL087W	YNL087W	NA	NA	YNL087W	SSY5-WT	0.436396850123488	0.326041247447063	0.508942435039318	no	0.436396850123488	0.508942435039318	3	3	2	3	3	3	3	3	SSY5	yeast
YNL087W	YNL087W	NA	NA	YNL087W	RAS22-WT	-0.238002427606508	0.58791155353886	0.723295399772698	no	-0.238002427606508	0.723295399772698	3	3	2	3	3	3	3	3	WT	yeast
YNL087W	YNL087W	NA	NA	YNL087W	SAP155-WT	-0.256022208431114	0.560274377356874	0.675066385878147	no	-0.256022208431114	0.675066385878147	3	3	2	3	3	3	3	3	WT	yeast
YNL087W	YNL087W	NA	NA	YNL087W	IRA2-WT	0.881025783468781	0.0582854766415806	0.17134525663308	no	0.881025783468781	0.17134525663308	3	3	2	3	3	3	3	3	IRA2	yeast
YNL087W	YNL087W	NA	NA	YNL087W	SIT4-WT	0.370372183610986	0.402404447001551	0.599043318983048	no	0.370372183610986	0.599043318983048	3	3	2	3	3	3	3	3	SIT4	yeast
YNL087W	YNL087W	NA	NA	YNL087W	POP1-WT	-1.14814216513296	0.0304546183624899	0.101383306423795	no	-1.14814216513296	0.101383306423795	3	3	2	3	3	3	3	3	WT	yeast
YNL087W	YNL087W	NA	NA	YNL087W	RAS21-WT	-0.933531044762887	0.0463004325213365	0.147683644012078	no	-0.933531044762887	0.147683644012078	3	3	2	3	3	3	3	3	WT	yeast
YNL088W	YNL088W	NA	NA	YNL088W	SAP155-WT	-1.29993025441898	0.00314474019086708	0.0115690061511807	no	-1.29993025441898	0.0115690061511807	3	3	3	3	3	3	3	3	WT	yeast
YNL088W	YNL088W	NA	NA	YNL088W	RAS22-WT	-0.291060026349982	0.448280663280018	0.613423839507425	no	-0.291060026349982	0.613423839507425	3	3	3	3	3	3	3	3	WT	yeast
YNL088W	YNL088W	NA	NA	YNL088W	RAS21-WT	-0.132324598226423	0.728389264776489	0.850238770036497	no	-0.132324598226423	0.850238770036497	3	3	3	3	3	3	3	3	WT	yeast
YNL088W	YNL088W	NA	NA	YNL088W	SIT4-WT	-0.652175563835401	0.100721283671436	0.238879610680109	no	-0.652175563835401	0.238879610680109	3	3	3	3	3	3	3	3	WT	yeast
YNL088W	YNL088W	NA	NA	YNL088W	POP1-WT	-0.964850735824517	0.0202665351590918	0.0753406172506149	no	-0.964850735824517	0.0753406172506149	3	3	3	3	3	3	3	3	WT	yeast
YNL088W	YNL088W	NA	NA	YNL088W	SSY5-WT	0.541552568586417	0.167371378341248	0.331291800428038	no	0.541552568586417	0.331291800428038	3	3	3	3	3	3	3	3	SSY5	yeast
YNL088W	YNL088W	NA	NA	YNL088W	IRA2-WT	0.25261057401839	0.509510530162451	0.683455576468598	no	0.25261057401839	0.683455576468598	3	3	3	3	3	3	3	3	IRA2	yeast
YNL090W	YNL090W	NA	NA	YNL090W	SIT4-WT	-1.13369097543603	0.0255526363735297	0.0902859818531382	no	-1.13369097543603	0.0902859818531382	3	2	1	3	1	3	1	1	WT	yeast
YNL090W	YNL090W	NA	NA	YNL090W	RAS22-WT	-1.42469627055269	0.00932633447985154	0.0379553093661381	no	-1.42469627055269	0.0379553093661381	3	2	1	3	1	3	1	1	WT	yeast
YNL090W	YNL090W	NA	NA	YNL090W	IRA2-WT	-1.60935820528466	0.00687185871482154	0.0361364984141478	no	-1.60935820528466	0.0361364984141478	3	2	1	3	1	3	1	1	WT	yeast
YNL090W	YNL090W	NA	NA	YNL090W	SSY5-WT	-0.418189444932294	0.331868064147723	0.513860228357765	no	-0.418189444932294	0.513860228357765	3	2	1	3	1	3	1	1	WT	yeast
YNL096C	YNL096C	NA	NA	YNL096C	SIT4-WT	-0.319357821634788	0.169887288678921	0.339382529768583	no	-0.319357821634788	0.339382529768583	3	3	3	3	3	3	3	3	WT	yeast
YNL096C	YNL096C	NA	NA	YNL096C	RAS21-WT	-0.377546349888416	0.108629356555186	0.262887228965923	no	-0.377546349888416	0.262887228965923	3	3	3	3	3	3	3	3	WT	yeast
YNL096C	YNL096C	NA	NA	YNL096C	RAS22-WT	-0.49042705494501	0.042244498115374	0.1174705811381	no	-0.49042705494501	0.1174705811381	3	3	3	3	3	3	3	3	WT	yeast
YNL096C	YNL096C	NA	NA	YNL096C	SAP155-WT	-0.827193551176307	0.00185030412747178	0.00754162744704771	no	-0.827193551176307	0.00754162744704771	3	3	3	3	3	3	3	3	WT	yeast
YNL096C	YNL096C	NA	NA	YNL096C	SSY5-WT	-0.632613144692462	0.0116473986480181	0.0491079510565088	no	-0.632613144692462	0.0491079510565088	3	3	3	3	3	3	3	3	WT	yeast
YNL096C	YNL096C	NA	NA	YNL096C	IRA2-WT	-0.184734048683128	0.417959827217675	0.604518066633745	no	-0.184734048683128	0.604518066633745	3	3	3	3	3	3	3	3	WT	yeast
YNL096C	YNL096C	NA	NA	YNL096C	POP1-WT	-0.0838798498177695	0.710746220951908	0.827540192653275	no	-0.0838798498177695	0.827540192653275	3	3	3	3	3	3	3	3	WT	yeast
YNL097C	YNL097C	NA	NA	YNL097C	POP1-WT	-0.0252106341121332	0.964549093096495	0.983128522348763	no	-0.0252106341121332	0.983128522348763	3	0	1	3	2	2	2	3	WT	yeast
YNL097C	YNL097C	NA	NA	YNL097C	IRA2-WT	-Inf	NA	0	yes	-7.57916845395641	0.0465118	3	0	1	3	2	2	2	3	WT	yeast
YNL097C	YNL097C	NA	NA	YNL097C	SIT4-WT	-0.485813610659261	0.267699364433486	0.459494546882857	no	-0.485813610659261	0.459494546882857	3	0	1	3	2	2	2	3	WT	yeast
YNL097C	YNL097C	NA	NA	YNL097C	RAS22-WT	-0.445879114943185	0.306406993057998	0.480867474730395	no	-0.445879114943185	0.480867474730395	3	0	1	3	2	2	2	3	WT	yeast
YNL097C	YNL097C	NA	NA	YNL097C	SSY5-WT	0.322959207740427	0.491576215925805	0.649324791666869	no	0.322959207740427	0.649324791666869	3	0	1	3	2	2	2	3	SSY5	yeast
YNL097C	YNL097C	NA	NA	YNL097C	SAP155-WT	-0.211759270829619	0.649459960348353	0.751075690112052	no	-0.211759270829619	0.751075690112052	3	0	1	3	2	2	2	3	WT	yeast
YNL097C	YNL097C	NA	NA	YNL097C	RAS21-WT	-0.0876154045220622	0.836018576424332	0.916993541564854	no	-0.0876154045220622	0.916993541564854	3	0	1	3	2	2	2	3	WT	yeast
YNL098C	YNL098C	NA	NA	YNL098C	RAS22-WT	-0.469497991295382	0.126780829045956	0.258188695648333	no	-0.469497991295382	0.258188695648333	3	3	3	3	3	3	3	3	WT	yeast
YNL098C	YNL098C	NA	NA	YNL098C	SSY5-WT	-0.801122909058512	0.0142778795505221	0.0569799509962887	no	-0.801122909058512	0.0569799509962887	3	3	3	3	3	3	3	3	WT	yeast
YNL098C	YNL098C	NA	NA	YNL098C	RAS21-WT	-1.38350737416428	0.000218958714610196	0.00413552098572039	no	-1.38350737416428	0.00413552098572039	3	3	3	3	3	3	3	3	WT	yeast
YNL098C	YNL098C	NA	NA	YNL098C	SAP155-WT	-1.42125905846486	0.000168171402300743	0.00116134365531685	no	-1.42125905846486	0.00116134365531685	3	3	3	3	3	3	3	3	WT	yeast
YNL098C	YNL098C	NA	NA	YNL098C	POP1-WT	-1.02931655428014	0.00277339594187476	0.0196508139813177	no	-1.02931655428014	0.0196508139813177	3	3	3	3	3	3	3	3	WT	yeast
YNL098C	YNL098C	NA	NA	YNL098C	SIT4-WT	-0.0109420604082642	0.970518693578946	0.984857812468839	no	-0.0109420604082642	0.984857812468839	3	3	3	3	3	3	3	3	WT	yeast
YNL098C	YNL098C	NA	NA	YNL098C	IRA2-WT	-1.44294481256718	0.000144634050011305	0.00213883080016718	no	-1.44294481256718	0.00213883080016718	3	3	3	3	3	3	3	3	WT	yeast
YNL099C	YNL099C	NA	NA	YNL099C	IRA2-WT	-1.07346904035346	0.00416267015249794	0.0258445678679261	no	-1.07346904035346	0.0258445678679261	3	3	3	3	3	3	3	3	WT	yeast
YNL099C	YNL099C	NA	NA	YNL099C	SAP155-WT	-1.09834558716008	0.00353577889314183	0.0126983322209863	no	-1.09834558716008	0.0126983322209863	3	3	3	3	3	3	3	3	WT	yeast
YNL099C	YNL099C	NA	NA	YNL099C	RAS22-WT	-0.740859460028326	0.0349398035721258	0.102016100894893	no	-0.740859460028326	0.102016100894893	3	3	3	3	3	3	3	3	WT	yeast
YNL099C	YNL099C	NA	NA	YNL099C	SSY5-WT	-0.606426468123245	0.0775430368656373	0.195502444461243	no	-0.606426468123245	0.195502444461243	3	3	3	3	3	3	3	3	WT	yeast
YNL099C	YNL099C	NA	NA	YNL099C	RAS21-WT	-0.513909085530228	0.129489002189389	0.295476888883029	no	-0.513909085530228	0.295476888883029	3	3	3	3	3	3	3	3	WT	yeast
YNL099C	YNL099C	NA	NA	YNL099C	POP1-WT	-1.24488372684253	0.00135065090287467	0.0121705391139468	no	-1.24488372684253	0.0121705391139468	3	3	3	3	3	3	3	3	WT	yeast
YNL099C	YNL099C	NA	NA	YNL099C	SIT4-WT	-0.502602461867122	0.137534436527621	0.296412391420938	no	-0.502602461867122	0.296412391420938	3	3	3	3	3	3	3	3	WT	yeast
YNL102W	YNL102W	NA	NA	YNL102W	SSY5-WT	-1.80891866139509	0.00928037272029059	0.0418875412474599	no	-1.80891866139509	0.0418875412474599	3	1	1	3	2	3	2	2	WT	yeast
YNL102W	YNL102W	NA	NA	YNL102W	RAS22-WT	-1.19774367403116	0.0569166705602122	0.145618857938852	no	-1.19774367403116	0.145618857938852	3	1	1	3	2	3	2	2	WT	yeast
YNL102W	YNL102W	NA	NA	YNL102W	SAP155-WT	-1.11209790028832	0.0973341605517541	0.177151103956016	no	-1.11209790028832	0.177151103956016	3	1	1	3	2	3	2	2	WT	yeast
YNL102W	YNL102W	NA	NA	YNL102W	POP1-WT	-1.97900453054324	0.0248713099546973	0.0881124613352311	no	-1.97900453054324	0.0881124613352311	3	1	1	3	2	3	2	2	WT	yeast
YNL102W	YNL102W	NA	NA	YNL102W	SIT4-WT	-0.86799404644295	0.148145866097336	0.310270011495793	no	-0.86799404644295	0.310270011495793	3	1	1	3	2	3	2	2	WT	yeast
YNL102W	YNL102W	NA	NA	YNL102W	RAS21-WT	-1.84242160614613	0.0134604022133136	0.069005163999681	no	-1.84242160614613	0.069005163999681	3	1	1	3	2	3	2	2	WT	yeast
YNL102W	YNL102W	NA	NA	YNL102W	IRA2-WT	-1.6096132540303	0.0565810691009991	0.168363181227363	no	-1.6096132540303	0.168363181227363	3	1	1	3	2	3	2	2	WT	yeast
YNL103W	YNL103W	NA	NA	YNL103W	SSY5-WT	0.250726516207743	0.543096466341822	0.69007545552755	no	0.250726516207743	0.69007545552755	1	2	1	2	1	3	1	0	SSY5	yeast
YNL103W	YNL103W	NA	NA	YNL103W	IRA2-WT	0.00266120794874123	0.995017726183992	0.997880498104784	no	0.00266120794874123	0.997880498104784	1	2	1	2	1	3	1	0	IRA2	yeast
YNL103W	YNL103W	NA	NA	YNL103W	RAS22-WT	0.357356330346001	0.42277604008022	0.592420292772287	no	0.357356330346001	0.592420292772287	1	2	1	2	1	3	1	0	RAS22	yeast
YNL104C	YNL104C	NA	NA	YNL104C	POP1-WT	1.4560830000581	1.09863320663095e-07	1.24195490222326e-05	no	1.4560830000581	1.24195490222326e-05	3	3	3	3	3	3	3	3	POP1	yeast
YNL104C	YNL104C	NA	NA	YNL104C	RAS21-WT	-0.237521334093843	0.159748905229351	0.338926731364975	no	-0.237521334093843	0.338926731364975	3	3	3	3	3	3	3	3	WT	yeast
YNL104C	YNL104C	NA	NA	YNL104C	SSY5-WT	0.143246598092622	0.387037894580898	0.559702540483152	no	0.143246598092622	0.559702540483152	3	3	3	3	3	3	3	3	SSY5	yeast
YNL104C	YNL104C	NA	NA	YNL104C	SIT4-WT	-0.51954807685484	0.00528876422031077	0.028087772352039	no	-0.51954807685484	0.028087772352039	3	3	3	3	3	3	3	3	WT	yeast
YNL104C	YNL104C	NA	NA	YNL104C	IRA2-WT	-0.967193903396855	1.83741811115024e-05	0.000482128554938666	no	-0.967193903396855	0.000482128554938666	3	3	3	3	3	3	3	3	WT	yeast
YNL104C	YNL104C	NA	NA	YNL104C	SAP155-WT	0.947779477013059	2.30956400109061e-05	0.000267091683762489	no	0.947779477013059	0.000267091683762489	3	3	3	3	3	3	3	3	SAP155	yeast
YNL104C	YNL104C	NA	NA	YNL104C	RAS22-WT	0.0395135516298434	0.809345606425382	0.883841591069255	no	0.0395135516298434	0.883841591069255	3	3	3	3	3	3	3	3	RAS22	yeast
YNL107W	YNL107W	NA	NA	YNL107W	RAS21-WT	-0.087392272889814	0.809930489958524	0.903439338710396	no	-0.087392272889814	0.903439338710396	1	1	2	1	3	2	2	3	WT	yeast
YNL107W	YNL107W	NA	NA	YNL107W	POP1-WT	-0.25233125802416	0.531357107253356	0.69151497945531	no	-0.25233125802416	0.69151497945531	1	1	2	1	3	2	2	3	WT	yeast
YNL107W	YNL107W	NA	NA	YNL107W	SAP155-WT	0.0423178244884697	0.907129520905701	0.941809300699776	no	0.0423178244884697	0.941809300699776	1	1	2	1	3	2	2	3	SAP155	yeast
YNL107W	YNL107W	NA	NA	YNL107W	IRA2-WT	-0.169312332674164	0.728970395514922	0.844581085022037	no	-0.169312332674164	0.844581085022037	1	1	2	1	3	2	2	3	WT	yeast
YNL107W	YNL107W	NA	NA	YNL107W	SSY5-WT	-0.198664880127943	0.620199895240724	0.758089587914225	no	-0.198664880127943	0.758089587914225	1	1	2	1	3	2	2	3	WT	yeast
YNL107W	YNL107W	NA	NA	YNL107W	SIT4-WT	0.17214484011464	0.724659429599114	0.844677081987836	no	0.17214484011464	0.844677081987836	1	1	2	1	3	2	2	3	SIT4	yeast
YNL107W	YNL107W	NA	NA	YNL107W	RAS22-WT	0.11019375624733	0.82112310609827	0.892612034235823	no	0.11019375624733	0.892612034235823	1	1	2	1	3	2	2	3	RAS22	yeast
YNL108C	YNL108C	NA	NA	YNL108C	SSY5-WT	-1.09846502891502	0.00479829384198327	0.0255363356707681	no	-1.09846502891502	0.0255363356707681	3	3	3	3	3	3	3	3	WT	yeast
YNL108C	YNL108C	NA	NA	YNL108C	IRA2-WT	-0.268042213213728	0.436380486301688	0.621944151037452	no	-0.268042213213728	0.621944151037452	3	3	3	3	3	3	3	3	WT	yeast
YNL108C	YNL108C	NA	NA	YNL108C	RAS22-WT	-0.906717918169947	0.0157566357453809	0.0565213033666449	no	-0.906717918169947	0.0565213033666449	3	3	3	3	3	3	3	3	WT	yeast
YNL108C	YNL108C	NA	NA	YNL108C	RAS21-WT	-0.929986345344343	0.0136665993876335	0.0694949345379257	no	-0.929986345344343	0.0694949345379257	3	3	3	3	3	3	3	3	WT	yeast
YNL108C	YNL108C	NA	NA	YNL108C	POP1-WT	-0.467357614608054	0.182991435334097	0.350886429973707	no	-0.467357614608054	0.350886429973707	3	3	3	3	3	3	3	3	WT	yeast
YNL108C	YNL108C	NA	NA	YNL108C	SIT4-WT	-0.843072069881739	0.0231595191833562	0.0849509481909268	no	-0.843072069881739	0.0849509481909268	3	3	3	3	3	3	3	3	WT	yeast
YNL108C	YNL108C	NA	NA	YNL108C	SAP155-WT	-1.09382152242064	0.00494003282359579	0.0166296091011574	no	-1.09382152242064	0.0166296091011574	3	3	3	3	3	3	3	3	WT	yeast
YNL110C	YNL110C	NA	NA	YNL110C	SSY5-WT	-0.520852648003403	0.259596513927864	0.435745056330834	no	-0.520852648003403	0.435745056330834	3	3	3	3	3	3	3	3	WT	yeast
YNL110C	YNL110C	NA	NA	YNL110C	POP1-WT	-1.57060969054925	0.00281393506695427	0.0198250892677486	no	-1.57060969054925	0.0198250892677486	3	3	3	3	3	3	3	3	WT	yeast
YNL110C	YNL110C	NA	NA	YNL110C	RAS21-WT	-1.44275045298688	0.00515369460451542	0.0369888024186936	no	-1.44275045298688	0.0369888024186936	3	3	3	3	3	3	3	3	WT	yeast
YNL110C	YNL110C	NA	NA	YNL110C	IRA2-WT	-0.382431821703017	0.40345766041835	0.592101997547384	no	-0.382431821703017	0.592101997547384	3	3	3	3	3	3	3	3	WT	yeast
YNL110C	YNL110C	NA	NA	YNL110C	SIT4-WT	-1.54577713306518	0.00316539226232382	0.019342408718247	no	-1.54577713306518	0.019342408718247	3	3	3	3	3	3	3	3	WT	yeast
YNL110C	YNL110C	NA	NA	YNL110C	RAS22-WT	-1.07538827568954	0.0281675392943148	0.0861446850313405	no	-1.07538827568954	0.0861446850313405	3	3	3	3	3	3	3	3	WT	yeast
YNL110C	YNL110C	NA	NA	YNL110C	SAP155-WT	-2.02916647137088	0.000325475785694529	0.0018597517116399	no	-2.02916647137088	0.0018597517116399	3	3	3	3	3	3	3	3	WT	yeast
YNL111C	YNL111C	NA	NA	YNL111C	RAS21-WT	0.613442548682398	0.041258329146318	0.136786376768764	no	0.613442548682398	0.136786376768764	2	3	2	3	3	3	3	3	RAS21	yeast
YNL111C	YNL111C	NA	NA	YNL111C	SSY5-WT	0.135503537980281	0.627300428117704	0.764149277004289	no	0.135503537980281	0.764149277004289	2	3	2	3	3	3	3	3	SSY5	yeast
YNL111C	YNL111C	NA	NA	YNL111C	RAS22-WT	0.916101277518088	0.00470589020258316	0.023398990690468	no	0.916101277518088	0.023398990690468	2	3	2	3	3	3	3	3	RAS22	yeast
YNL111C	YNL111C	NA	NA	YNL111C	SIT4-WT	-0.464582397706681	0.150191097648308	0.313290185214985	no	-0.464582397706681	0.313290185214985	2	3	2	3	3	3	3	3	WT	yeast
YNL111C	YNL111C	NA	NA	YNL111C	SAP155-WT	-0.180289305910586	0.519656646954889	0.640168254683979	no	-0.180289305910586	0.640168254683979	2	3	2	3	3	3	3	3	WT	yeast
YNL111C	YNL111C	NA	NA	YNL111C	IRA2-WT	-0.422479743739556	0.143981496839977	0.307362075493914	no	-0.422479743739556	0.307362075493914	2	3	2	3	3	3	3	3	WT	yeast
YNL111C	YNL111C	NA	NA	YNL111C	POP1-WT	-0.143556893383002	0.645312497350788	0.78173023911905	no	-0.143556893383002	0.78173023911905	2	3	2	3	3	3	3	3	WT	yeast
YNL112W	YNL112W	NA	NA	YNL112W	SSY5-WT	-0.26718383626963	0.169866440698701	0.334332101935241	no	-0.26718383626963	0.334332101935241	3	3	3	3	3	3	3	3	WT	yeast
YNL112W	YNL112W	NA	NA	YNL112W	RAS21-WT	-0.47152891196462	0.021982489262748	0.0915268798882086	no	-0.47152891196462	0.0915268798882086	3	3	3	3	3	3	3	3	WT	yeast
YNL112W	YNL112W	NA	NA	YNL112W	SAP155-WT	-1.16713324545313	1.09880770597925e-05	0.000155311007330518	no	-1.16713324545313	0.000155311007330518	3	3	3	3	3	3	3	3	WT	yeast
YNL112W	YNL112W	NA	NA	YNL112W	IRA2-WT	-0.121738355514002	0.521810558668305	0.692934641781654	no	-0.121738355514002	0.692934641781654	3	3	3	3	3	3	3	3	WT	yeast
YNL112W	YNL112W	NA	NA	YNL112W	SIT4-WT	-1.33550204734776	2.17139948954781e-06	6.55712148180891e-05	no	-1.33550204734776	6.55712148180891e-05	3	3	3	3	3	3	3	3	WT	yeast
YNL112W	YNL112W	NA	NA	YNL112W	POP1-WT	-0.766061082020113	0.000799950766162238	0.00825509359106011	no	-0.766061082020113	0.00825509359106011	3	3	3	3	3	3	3	3	WT	yeast
YNL112W	YNL112W	NA	NA	YNL112W	RAS22-WT	-0.748091701358792	0.000979881953369288	0.00689211088210163	no	-0.748091701358792	0.00689211088210163	3	3	3	3	3	3	3	3	WT	yeast
YNL113W	YNL113W	NA	NA	YNL113W	SIT4-WT	-0.425588327955544	0.134804932815429	0.293035980524594	no	-0.425588327955544	0.293035980524594	3	3	3	3	3	3	3	3	WT	yeast
YNL113W	YNL113W	NA	NA	YNL113W	POP1-WT	-0.849600769189738	0.00626970852028941	0.033814496591774	no	-0.849600769189738	0.033814496591774	3	3	3	3	3	3	3	3	WT	yeast
YNL113W	YNL113W	NA	NA	YNL113W	IRA2-WT	-0.608080955412404	0.038838855438305	0.129274469454762	no	-0.608080955412404	0.129274469454762	3	3	3	3	3	3	3	3	WT	yeast
YNL113W	YNL113W	NA	NA	YNL113W	SAP155-WT	-0.72692793606684	0.0160883517487342	0.0413676023156284	no	-0.72692793606684	0.0413676023156284	3	3	3	3	3	3	3	3	WT	yeast
YNL113W	YNL113W	NA	NA	YNL113W	RAS22-WT	-0.578621530327114	0.0479765803312278	0.127482543100249	no	-0.578621530327114	0.127482543100249	3	3	3	3	3	3	3	3	WT	yeast
YNL113W	YNL113W	NA	NA	YNL113W	RAS21-WT	-0.607391197192777	0.0390329425724654	0.132143870272282	no	-0.607391197192777	0.132143870272282	3	3	3	3	3	3	3	3	WT	yeast
YNL113W	YNL113W	NA	NA	YNL113W	SSY5-WT	-0.596424536516468	0.0422423468936131	0.126574907378701	no	-0.596424536516468	0.126574907378701	3	3	3	3	3	3	3	3	WT	yeast
YNL115C	YNL115C	NA	NA	YNL115C	RAS22-WT	0.664692070853759	0.373529832998907	0.545033677062049	no	0.664692070853759	0.545033677062049	2	1	3	3	0	1	2	2	RAS22	yeast
YNL115C	YNL115C	NA	NA	YNL115C	SIT4-WT	0.115627733318423	0.884285194721378	0.939259161836981	no	0.115627733318423	0.939259161836981	2	1	3	3	0	1	2	2	SIT4	yeast
YNL115C	YNL115C	NA	NA	YNL115C	POP1-WT	-0.133142067208277	0.854411608292562	0.923076311826065	no	-0.133142067208277	0.923076311826065	2	1	3	3	0	1	2	2	WT	yeast
YNL115C	YNL115C	NA	NA	YNL115C	SAP155-WT	-Inf	NA	0	yes	-10.3474737416593	0.0436455	2	1	3	3	0	1	2	2	WT	yeast
YNL115C	YNL115C	NA	NA	YNL115C	RAS21-WT	0.0859816306645698	0.913787244342322	0.956430649078297	no	0.0859816306645698	0.956430649078297	2	1	3	3	0	1	2	2	RAS21	yeast
YNL115C	YNL115C	NA	NA	YNL115C	IRA2-WT	-0.167317203630561	0.863516371995181	0.927367934713135	no	-0.167317203630561	0.927367934713135	2	1	3	3	0	1	2	2	WT	yeast
YNL115C	YNL115C	NA	NA	YNL115C	SSY5-WT	-0.147729217553991	0.879334708486848	0.926902170119537	no	-0.147729217553991	0.926902170119537	2	1	3	3	0	1	2	2	WT	yeast
YNL116W	YNL116W	NA	NA	YNL116W	SSY5-WT	-0.616313224356175	0.21551723307098	0.390538004381911	no	-0.616313224356175	0.390538004381911	3	1	3	3	1	2	3	2	WT	yeast
YNL116W	YNL116W	NA	NA	YNL116W	SAP155-WT	-1.13193551384861	0.0838181988485713	0.157045415982168	no	-1.13193551384861	0.157045415982168	3	1	3	3	1	2	3	2	WT	yeast
YNL116W	YNL116W	NA	NA	YNL116W	RAS21-WT	-0.29526078774425	0.54063964362973	0.715464593953908	no	-0.29526078774425	0.715464593953908	3	1	3	3	1	2	3	2	WT	yeast
YNL116W	YNL116W	NA	NA	YNL116W	RAS22-WT	-0.653128316707966	0.148260742933229	0.286890009285658	no	-0.653128316707966	0.286890009285658	3	1	3	3	1	2	3	2	WT	yeast
YNL116W	YNL116W	NA	NA	YNL116W	IRA2-WT	-0.85058552934678	0.179680175257134	0.354631792223976	no	-0.85058552934678	0.354631792223976	3	1	3	3	1	2	3	2	WT	yeast
YNL116W	YNL116W	NA	NA	YNL116W	POP1-WT	-0.0877797421704382	0.837459931794994	0.911860752043189	no	-0.0877797421704382	0.911860752043189	3	1	3	3	1	2	3	2	WT	yeast
YNL116W	YNL116W	NA	NA	YNL116W	SIT4-WT	-0.150502937961529	0.725598867886865	0.844708447571773	no	-0.150502937961529	0.844708447571773	3	1	3	3	1	2	3	2	WT	yeast
YNL117W	YNL117W	NA	NA	YNL117W	SAP155-WT	Inf	NA	0	yes	12.6595373190973	0.0167488	2	0	0	1	3	2	0	0	SAP155	yeast
YNL117W	YNL117W	NA	NA	YNL117W	SIT4-WT	Inf	NA	0	yes	8.73107169975821	0.0148892	2	0	0	1	3	2	0	0	SIT4	yeast
YNL117W	YNL117W	NA	NA	YNL117W	SSY5-WT	Inf	NA	0	yes	6.93002620781101	0.0406045	2	0	0	1	3	2	0	0	SSY5	yeast
YNL118C	YNL118C	NA	NA	YNL118C	RAS21-WT	-1.17230737149441	0.0140582849470932	0.0699295282912832	no	-1.17230737149441	0.0699295282912832	3	3	3	3	3	3	3	3	WT	yeast
YNL118C	YNL118C	NA	NA	YNL118C	POP1-WT	-1.42012807890394	0.0041657133089541	0.0253555305581736	no	-1.42012807890394	0.0253555305581736	3	3	3	3	3	3	3	3	WT	yeast
YNL118C	YNL118C	NA	NA	YNL118C	SIT4-WT	-1.01965505693392	0.0290829197994542	0.100037540025407	no	-1.01965505693392	0.100037540025407	3	3	3	3	3	3	3	3	WT	yeast
YNL118C	YNL118C	NA	NA	YNL118C	IRA2-WT	-2.14470417848784	0.000120224998462426	0.00186846494425681	no	-2.14470417848784	0.00186846494425681	3	3	3	3	3	3	3	3	WT	yeast
YNL118C	YNL118C	NA	NA	YNL118C	SSY5-WT	-1.64169576806059	0.0013870994873395	0.0101581660997387	no	-1.64169576806059	0.0101581660997387	3	3	3	3	3	3	3	3	WT	yeast
