Protein	Gene	ProteinName	EntrezID	ProteinCopy	IRA2.WT_log2FC	IRA2.WT_adj.pvalue	RAS21.WT_log2FC	RAS21.WT_adj.pvalue	RAS22.WT_log2FC	RAS22.WT_adj.pvalue	POP1.WT_log2FC	POP1.WT_adj.pvalue	SIT4.WT_log2FC	SIT4.WT_adj.pvalue	SAP155.WT_log2FC	SAP155.WT_adj.pvalue	SSY5.WT_log2FC	SSY5.WT_adj.pvalue	NumBR_SIT4	NumBR_IRA2	NumBR_POP1	NumBR_RAS22	NumBR_SAP155	NumBR_SSY5	NumBR_WT	NumBR_RAS21
YDL226C	YDL226C	NA	NA	YDL226C	-0.789883744591734	0.00282654139878842	-0.509564514889773	0.0456608158354242	-0.270884733931661	0.252814488907402	-0.277165221306018	0.252953776710352	-0.474350153379885	0.0507293832484986	-0.567795588987199	0.0126327518194882	-0.571396513638206	0.0196582472783707	3	3	3	3	3	3	3	3
YDL229W	YDL229W	NA	NA	YDL229W	-0.626009753876814	0.0454260809041585	-1.39203345156725	0.000388521660274017	-1.25410073512137	0.000385275144940642	-1.28841456815397	0.000585704989528159	-1.49520490606465	7.63066130107858e-05	-1.45125846371532	7.61052316535196e-05	-1.11545947547054	0.00126519328637131	3	3	3	3	3	3	3	3
YDL230W	YDL230W	NA	NA	YDL230W	NA	NA	Inf	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	3
YDL235C	YDL235C	NA	NA	YDL235C	0.272517112863823	0.735166126808526	0.639690093749201	0.323762057159211	-0.712294087851565	0.290995431640518	-0.0076626703973397	0.992142088090693	0.165212325025009	0.83323324076812	-0.304072253142687	0.646622696452232	-0.187728807081581	0.788506452368757	3	2	3	2	2	3	3	3
YDL236W	YDL236W	NA	NA	YDL236W	-0.816752090751349	0.0286732203646961	-0.795444408353543	0.0400348278520091	-1.01369679374695	0.00664031615807876	-1.27813318647428	0.00208071876503768	0.00783606981672724	0.988075689602388	-0.891115029137849	0.00993721496214918	-1.06256570443036	0.00560658251165305	3	3	3	3	3	3	3	3
YDL237W	YDL237W	NA	NA	YDL237W	-1.40708366912197	0.00188315692377835	-1.47223024033727	0.00190305063390189	-0.550157417457902	0.162757435500275	-1.07624415648905	0.0124472723014845	-1.33128515358057	0.00250650134795353	-1.62749443561032	0.000284795444641906	-0.925452609843248	0.0240342144602296	3	3	3	3	3	3	3	3
YDR001C	YDR001C	NA	NA	YDR001C	-0.686511543725434	0.227028396400117	0.508804936598925	0.386358251050693	1.24844638221745	0.0229778242964987	0.0864376190687286	0.902007353007896	2.15559953232861	0.000632464011822536	0.193925480521715	0.723524731492773	-0.451684336059889	0.428185110313358	3	3	3	3	3	3	3	3
YDR002W	YDR002W	NA	NA	YDR002W	-0.426334110227435	0.0320430060495666	-0.523657104827063	0.0131746214767302	-0.51641973382047	0.0090657036952809	-0.82193968387388	0.000535337438675084	-0.659635484829144	0.00191060186864414	-0.716351373558353	0.00053805560195186	-0.355574879840875	0.0655008060441267	3	3	3	3	3	3	3	3
YDR006C	YDR006C	NA	NA	YDR006C	-Inf	0	-Inf	0	-0.666215602149815	0.572436578863596	0.00183884579260094	0.999260432893897	-0.134338433091022	0.926096724438418	-0.138694872511232	0.903981635290198	-Inf	0	2	0	1	2	2	0	1	0
YDR007W	YDR007W	NA	NA	YDR007W	-0.483148252981686	0.631719837429866	-0.966112503884001	0.219219302354419	-0.424637339072347	0.524153702786064	-Inf	0	-0.0906084705569003	0.916870805338728	-Inf	0	-Inf	0	3	1	0	3	0	0	3	2
YDR011W	YDR011W	NA	NA	YDR011W	-0.898618706930652	0.342650556962719	0.209994798238979	0.818913650654925	-0.353941512787696	0.618447167263954	-0.561057164524355	0.422152283115407	-1.12671090960311	0.139153042361961	-1.24717366741632	0.0503477150967786	-0.162798363354906	0.844941616783673	2	1	3	3	3	2	2	2
YDR012W	YDR012W	NA	NA	YDR012W	0.67128983217271	0.502300597775992	-0.123193085678947	0.922259179282277	-1.12785370843177	0.210125709026826	-1.17624352442624	0.20224790417945	0.205322641455942	0.8613946874826	-0.846917659089732	0.313171628306495	0.0435885895877984	0.96482393719096	3	3	3	3	3	3	3	3
YDR016C	YDR016C	NA	NA	YDR016C	NA	NA	NA	NA	Inf	0	NA	NA	Inf	0	NA	NA	Inf	0	1	0	0	1	0	1	0	0
YDR017C	YDR017C	NA	NA	YDR017C	-Inf	0	0.716446316265662	0.316212850795115	0.211118875175778	0.732729748507768	-Inf	0	-Inf	0	-0.0172535355631956	0.984724038246763	0.102486974808023	0.886898470570675	0	0	0	3	1	2	2	2
YDR019C	YDR019C	NA	NA	YDR019C	-2.10801929557643	4.81968911084349e-05	-0.849287567727741	0.0434900562428865	0.0311132347375738	0.951559978037258	1.61356353099738	0.000686731236541729	-1.16955212387759	0.00536921613317086	0.531790857849757	0.133941409798524	-2.09107069435862	4.45389630251548e-05	3	3	3	3	3	3	3	3
YDR020C	YDR020C	NA	NA	YDR020C	-0.256420778171682	0.80351045117888	-0.483449556335129	0.621239490493716	-0.28103080398573	0.765931991147777	-1.03232647470607	0.419294089603355	-0.646714661638464	0.547783970693822	-1.1422321131788	0.196619975665922	-0.723188915322977	0.477926816606149	2	3	1	3	2	2	3	3
YDR021W	YDR021W	NA	NA	YDR021W	1.14452313256263	0.25911442313878	-0.219971118807662	0.86267105373474	0.251031302804321	0.821303417637175	0.71252578606985	0.49307316036159	0.202579403384291	0.873588909230172	0.749739217220875	0.410096319355825	-0.574490781113294	0.581933510081931	3	3	3	3	3	3	3	3
YDR023W	YDR023W	NA	NA	YDR023W	-0.0101821665509045	0.968589312139888	-0.372825922429359	0.040164601011843	-0.651433791384372	0.000677730098898943	-0.343054184410797	0.0466302911256761	-0.552613651537674	0.00270947637446969	-0.616863367631824	0.000644107375392857	-0.144670480579303	0.413406524041226	3	3	3	3	3	3	3	3
YDR028C	YDR028C	NA	NA	YDR028C	-0.679729865129062	0.405693143061934	-0.0229681822012633	0.982550086514414	0.860948601789149	0.256489716549384	-0.465695217541981	0.573652174238748	0.965852761289984	0.216480272203115	0.325098775868022	0.665686191369805	-0.442531751371507	0.587662383688814	3	3	3	3	3	3	3	3
YDR031W	YDR031W	NA	NA	YDR031W	-0.740574751049494	0.286029328480286	-0.293024992433134	0.775212413979926	1.49232848167656	0.0190101373033762	0.413274930548738	0.508946498102125	0.390407244424767	0.552373451356349	0.530947859196141	0.329171326730987	-0.883627438274194	0.307002498825844	3	2	3	3	3	1	3	1
YDR032C	YDR032C	NA	NA	YDR032C	-1.64720428563928	1.45678968570857e-07	-0.338235017114176	0.0832433793254621	0.758644302704776	0.000404012924428921	-0.0353081609829526	0.88097505478112	0.54363093639342	0.00601172609642385	-0.31505531505961	0.0616225725139573	-0.848811701268722	0.000206007288858836	3	3	3	3	3	3	3	3
YDR033W	YDR033W	NA	NA	YDR033W	0.337233235895551	0.624740510374661	1.00566505021301	0.1140978288314	-0.572219664239532	0.351469777368838	0.445096932115198	0.493373006454269	0.61838053583291	0.332993260986453	0.681366962588219	0.22028568210648	0.138745790255387	0.844526182986034	3	3	3	3	3	3	3	3
YDR035W	YDR035W	NA	NA	YDR035W	-0.371446204710983	0.354996039503914	-0.162598259602496	0.7201323072995	-0.402219778696435	0.287436682777039	1.6007168111102	0.000598036213043159	0.304652974255511	0.459494546882857	0.793254832882903	0.0251713022989862	0.650336200075453	0.0892285143021913	3	3	3	3	3	3	3	3
YDR036C	YDR036C	NA	NA	YDR036C	-0.881998206173697	0.345522873249614	-0.778458208478495	0.417487040931095	-0.43850982734939	0.681515384652765	-1.801425860157	0.0799460426916414	1.36718710928596	0.136013422995804	-0.63032895301474	0.601329608445295	-1.68185582795673	0.0989746718659038	3	3	2	2	1	2	3	3
YDR037W	YDR037W	NA	NA	YDR037W	0.184158695330024	0.453558486125206	-0.0991002033745084	0.713423211056066	-0.766373680038529	0.0017720815129608	-0.110020073079857	0.659694618275649	-0.589929270427359	0.0121751800159167	-0.854396650124954	0.000472491660591074	-0.213932690093024	0.362556986203752	3	3	3	3	3	3	3	3
YDR041W	YDR041W	NA	NA	YDR041W	-Inf	0	-Inf	0	-Inf	0	0.823273722790218	0.156220353617408	2.76960098124129	0.0680957612658131	1.14698290601849	0.0790505701889825	-Inf	0	1	0	1	0	2	0	1	0
YDR044W	YDR044W	NA	NA	YDR044W	0.172745516283621	0.587962886439011	0.270904051635002	0.380047068785504	0.270731791239911	0.345347011080127	-0.315300007918664	0.279359764343891	0.665264670126419	0.0234026453662943	0.0676985724947889	0.821308388176381	-0.133697647180393	0.66412828240609	3	3	3	3	3	3	3	3
YDR045C	YDR045C	NA	NA	YDR045C	-0.544001506620861	0.0345989432681693	-1.01613891596883	0.00125617849948945	-0.757342332430616	0.00223350223741706	-0.722454824811669	0.00444427617612768	-0.720450027756737	0.00721361009015739	-0.92061133589824	0.000356496818962774	-0.647664759332015	0.00694338107389541	2	2	3	3	3	3	3	2
YDR046C	YDR046C	NA	NA	YDR046C	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0.191383541675487	0.917218724087441	-Inf	0	-Inf	0	1	0	0	0	0	0	3	0
YDR047W	YDR047W	NA	NA	YDR047W	-0.330928321894747	0.549494560612967	-Inf	0	-Inf	0	-Inf	0	0.228538510340123	0.665885525198096	-0.654762243371979	0.269650679327428	0.86743193782801	0.219796316406515	3	2	0	0	1	1	2	0
YDR049W	YDR049W	NA	NA	YDR049W	Inf	0	Inf	0	Inf	0	Inf	0	Inf	0	Inf	0	Inf	0	1	2	3	1	1	1	0	1
YDR050C	YDR050C	NA	NA	YDR050C	0.103559742380733	0.717638970561682	0.420077490015927	0.0978511104262354	-0.0591829036021246	0.828081233150268	-0.49805096195013	0.0451709999219095	0.688635695703927	0.00734815397997629	0.567075549631706	0.0142721911977588	0.107281398350102	0.684540132520886	3	3	3	3	3	3	3	3
YDR051C	YDR051C	NA	NA	YDR051C	-0.848505181300991	0.113923397080764	-0.775623800886326	0.152375231646766	-0.735030947082428	0.150990235822195	-0.747998888265472	0.15231321558527	0.169159159843961	0.797678633014339	-0.561844326553959	0.23644141628538	-0.482097984620159	0.377562016803448	3	3	3	3	3	3	3	3
YDR054C	YDR054C	NA	NA	YDR054C	-0.357809318005861	0.675633894704357	-0.807498661870174	0.37058713410386	0.355672178284787	0.693969465973583	-0.810929754262732	0.290229838319343	-0.019986269127325	0.984857812468839	-0.749067386748855	0.272362896761003	-0.273621607922165	0.775624950884805	3	3	3	2	3	2	3	2
YDR055W	YDR055W	NA	NA	YDR055W	-0.474490353046076	0.667093495912172	0.616062510200471	0.407737793027603	2.04792175136428	0.00672789268426135	0.0563705158994772	0.955990612797898	0.934963372630348	0.18582250559904	1.199135870837	0.0601948202909007	-1.82752260910696	0.0675255522734713	3	1	3	3	3	1	3	3
YDR056C	YDR056C	NA	NA	YDR056C	-0.502347862204787	0.477281677354555	-1.42936713621141	0.0743735577846272	-0.21695822401322	0.701184920488779	-0.0164212710676035	0.987167639341802	-0.374964160938821	0.47597412932814	-2.23120770660348	0.00783291267257389	-0.985831610027431	0.0753248601613512	3	1	1	2	1	3	2	1
YDR057W	YDR057W	NA	NA	YDR057W	-0.330727316148258	0.677808586514576	-0.294071517757053	0.721349355677876	0.0592629128293835	0.946532846499402	-0.409214852447838	0.630682087684188	0.442513280066437	0.5714249837055	-0.0959691763387046	0.898301854144507	-Inf	0	3	3	2	3	3	0	3	3
YDR060W	YDR060W	NA	NA	YDR060W	0.595954700328332	0.23036109618817	-0.633179748142048	0.206470957021575	-1.31093816372998	0.00780814918338431	-0.947395473408635	0.050702353651112	-0.985153964576176	0.0423314190387509	-1.48612775900511	0.00210686063523272	0.444634891996555	0.372238057747656	3	3	3	3	3	3	3	3
YDR061W	YDR061W	NA	NA	YDR061W	-0.982372929433093	0.234150872706495	-0.489624942964951	0.457456618261268	-1.05106837102878	0.100308355775854	-Inf	0	0.0223119670336158	0.976088566166107	-1.20521804322892	0.101156787253677	-0.712428286038782	0.262530173886891	3	1	0	2	1	2	3	2
YDR062W	YDR062W	NA	NA	YDR062W	0.110903512403116	0.870920322400501	-0.0171595286584345	0.98137297734594	-0.558552502003042	0.302959465543868	-0.45155474378463	0.427677345967575	-0.195285056990762	0.733850677221716	-0.320378870512771	0.627988367802031	0.444056642563957	0.383379649090742	3	2	2	2	1	3	3	2
YDR063W	YDR063W	NA	NA	YDR063W	-0.760747340933945	0.293954092391674	0.0485884259280944	0.959868558687314	0.867226250359543	0.20587637363236	0.392977574332797	0.601257366785322	0.503035325940148	0.511682569837758	-0.951781678787095	0.132109790055476	-1.22168980170965	0.226984401446194	3	3	3	3	3	1	3	3
YDR064W	YDR064W	NA	NA	YDR064W	-0.130527427914356	0.623693876181486	-0.183189401341623	0.481516320372927	-0.393524460627586	0.0887139065910964	-0.340226460651521	0.151222815701936	-0.415738533951757	0.0832372930242943	-0.648600781973048	0.0050512335158209	-0.0544165509881023	0.843889911040798	3	3	3	3	3	3	3	3
YDR067C	YDR067C	NA	NA	YDR067C	-Inf	0	-0.108249091755816	NA	-Inf	0	-Inf	0	-0.0359040089018592	NA	-Inf	0	-Inf	0	1	0	0	0	0	0	1	1
YDR068W	YDR068W	NA	NA	YDR068W	-0.739389392132133	0.206614713125631	0.585901593391467	0.16094035781253	-0.0174323167723883	0.97265574709778	0.381326999147581	0.403566668473942	0.153380033880028	0.828412999387123	-0.0807655206374126	0.841634242943466	0.316984075710104	0.493783841165863	1	1	2	3	3	2	3	3
YDR070C	YDR070C	NA	NA	YDR070C	0.492517292021508	0.693629119028991	-Inf	0	5.21218765965718	0.000145950024072895	1.68579253268656	0.0578266146979831	1.17344176622934	0.171885665767174	0.0745978129878844	0.934371088378357	-Inf	0	3	1	3	3	3	0	2	0
YDR071C	YDR071C	NA	NA	YDR071C	-0.31159329178326	0.286422302019293	0.0297614448800054	0.939700467498061	-0.0194004222718456	0.957044845853422	-0.0226315298213674	0.956670255525703	-0.0208718912673014	0.95841014144958	-0.280952475419099	0.271069707639199	-0.444240414642644	0.114551370663449	3	3	3	3	3	3	3	3
YDR074W	YDR074W	NA	NA	YDR074W	-2.42812986375849	2.95349863084956e-06	-0.971041978758546	0.0111565030295352	1.70528213017075	8.7604143653643e-05	-0.43221526994056	0.217269199434052	0.688992343115534	0.0507293832484986	-0.738068281310875	0.0226050227885275	-1.76450996809279	6.87352642311604e-05	3	3	3	3	3	3	3	3
YDR081C	YDR081C	NA	NA	YDR081C	-0.286830980708399	0.767408118137992	-0.198716599523841	0.823051230797679	-0.807377875423232	0.377795795891707	-0.0993919476362456	0.927216514421626	-0.199979266089288	0.825369982934285	-Inf	0	-0.470004928066112	0.549793037671747	2	1	1	1	0	2	1	2
YDR083W	YDR083W	NA	NA	YDR083W	-1.70667186213928	0.0779614034699123	-1.72398325027756	0.0838101859376263	-1.79714057742352	0.0556830944963692	-1.60653637152502	0.0899500062785984	-2.05230574270165	0.0379762616207698	-2.06507231089491	0.02276290196269	-0.414611470063704	0.662425855318523	2	2	2	2	2	2	3	2
YDR084C	YDR084C	NA	NA	YDR084C	-0.485735430460459	0.29103187625478	-0.882325754547672	0.0439558755849623	-1.05344263537548	0.0156425571494893	-Inf	0	-0.0247984538524175	0.958620828734142	-0.93030091094878	0.0177644414346333	-0.091403087911491	0.800728572345998	2	1	0	2	2	3	2	2
YDR086C	YDR086C	NA	NA	YDR086C	-0.502358140975439	0.106729139662625	0.171174992976035	0.61895190770687	-0.358273904483337	0.230976811079734	-0.487268621141442	0.109974269957967	-0.398371616229345	0.194567510714594	-0.476250003559436	0.081866987039802	0.156765694691644	0.626813039732866	3	3	3	3	3	3	3	3
YDR087C	YDR087C	NA	NA	YDR087C	-1.24990447306975	0.212444878598879	-1.24969573010794	0.166316760360389	-1.78899838943157	0.135862378176637	-0.484556156562915	0.593942057269084	-0.702918084808142	0.437309704395701	-Inf	0	-1.28555743818388	0.188971362794685	3	2	3	1	0	2	3	3
YDR088C	YDR088C	NA	NA	YDR088C	NA	NA	Inf	0	Inf	0	Inf	0	Inf	0	Inf	0	Inf	0	3	0	2	2	1	1	0	2
YDR089W	YDR089W	NA	NA	YDR089W	0.057741835099413	0.969483354448389	-0.390495763663985	0.699893811845192	-0.324498197082022	0.772916845899843	-0.473008698287068	0.611915025591985	0.202069246774684	0.878065300487819	-0.548578957087599	0.587874946151871	-Inf	0	1	1	2	1	1	0	2	2
YDR091C	YDR091C	NA	NA	YDR091C	-0.0978616670264145	0.761207662159165	-0.460613338453094	0.100707818894628	-1.07589506659803	0.000499535103497184	-0.559153794454124	0.0428958759251309	-0.892902908365039	0.00250845252460362	-1.41175334593098	3.27625928774136e-05	-0.110868208469494	0.707868502733455	3	3	3	3	3	3	3	3
YDR092W	YDR092W	NA	NA	YDR092W	-0.230811488338173	0.639585690520751	0.50678546189138	0.272117630476791	0.419292622097034	0.337878557529809	0.0926203293883217	0.867025101356767	0.554338823171199	0.213835066431769	0.195309283384753	0.648180995568981	0.091464139565345	0.859339092980357	3	3	3	3	3	3	3	3
YDR096W	YDR096W	NA	NA	YDR096W	-Inf	0	0.0532276273475002	0.946111621709967	-0.631444438344867	0.284677808793023	-0.887143534528003	0.182592643668941	0.046204195273807	0.956342374930467	-Inf	0	-Inf	0	2	0	2	3	0	0	1	2
YDR097C	YDR097C	NA	NA	YDR097C	-0.48265608147504	0.479550396216914	-0.219709200721051	0.803610125091203	-1.05290679367403	0.0938593067910332	-0.837235491344646	0.367368495165892	-0.121163520006496	0.883022504901253	-0.380300478577404	0.522946782484714	-0.937006107746057	0.19436728133464	3	3	1	3	3	2	3	2
YDR098C	YDR098C	NA	NA	YDR098C	0.414531231294103	0.138180669416079	0.86144296877782	0.00526971893997729	-0.573738581648158	0.0336450367513552	-0.515942085194054	0.0602054140064236	-0.251702114079484	0.379155976310327	-0.534112418544389	0.0326769276133424	0.21738217119271	0.442717013340132	3	3	3	3	3	3	3	3
YDR099W	YDR099W	NA	NA	YDR099W	-0.224531241058073	0.331920723150424	0.894261065562669	0.000894822071814251	0.775941708828712	0.00135455196340647	0.520503364889242	0.0235312213493115	0.254396303160585	0.263128725641192	0.285550748826914	0.152344706664216	0.447615088816625	0.0440226344881993	3	3	3	3	3	3	3	3
YDR101C	YDR101C	NA	NA	YDR101C	-0.217380551193733	0.520204691066982	-0.27190748913049	0.413629966107527	-1.43968290752096	0.000129896998007852	-1.23689463380354	0.000799739312406075	-0.390764582158534	0.212938606171008	-1.58090518603102	3.86349037792921e-05	-0.194072734325391	0.552047888927737	3	3	3	3	3	3	3	3
YDR107C	YDR107C	NA	NA	YDR107C	-0.611773877151856	0.196893120758649	-0.80482543562808	0.0915268798882086	-0.04959355895272	0.929401801188239	0.277380851911394	0.571910976325993	0.0920794019322873	0.87648869753833	-0.265210166471486	0.539787943555047	0.225496457182565	0.645333166822645	3	3	3	3	3	3	2	3
YDR111C	YDR111C	NA	NA	YDR111C	0.443147089013061	0.459279039789588	-0.150560258319429	0.849387350951218	0.226195450632896	0.701792233158581	0.00926694170078407	0.990753224404431	0.20638492402652	0.833789826603071	-Inf	0	-0.322801852372716	0.699872827081674	1	3	3	3	0	1	3	2
YDR116C	YDR116C	NA	NA	YDR116C	-0.0794376333755791	0.932759420234878	0.177841494924239	0.845662300936726	0.342948758130311	0.609434364011016	-Inf	0	1.17422651769628	0.0842904118871071	0.445169962720369	0.50329657643401	-Inf	0	3	2	0	3	2	0	3	2
YDR117C	YDR117C	NA	NA	YDR117C	-1.0792360467628	0.167681734046506	-1.12443868598852	0.151226978007792	-1.3451163596109	0.0694553362919634	-0.661526523713701	0.399877899257152	-1.87508551527608	0.0164119440203459	-1.28861886652586	0.0602057667842381	-0.942147288380177	0.222186372632584	3	3	3	3	3	3	3	3
YDR119W	YDR119W	NA	NA	YDR119W	-Inf	0	-Inf	0	0.268073900310447	0.181896050122166	-Inf	0	0.807418081947151	0.0909400659479824	-Inf	0	-Inf	0	1	0	0	1	0	0	2	0
YDR120C	YDR120C	NA	NA	YDR120C	0.362264143542117	0.433419113723908	-0.222712235517446	0.654765487850966	-0.95938173650696	0.0254936297499799	-0.61232605216776	0.153284957210058	0.102427901639429	0.852589499240214	-0.789958116086797	0.044090276968041	-0.304224801920397	0.504598491577461	3	3	3	3	3	3	3	3
YDR121W	YDR121W	NA	NA	YDR121W	-0.676627250596915	0.490312642749205	-0.35113447176631	0.744633435153821	-0.194085777501773	0.867583833121711	-0.0795190098603722	0.951551345034146	-0.245342678420171	0.833715995130587	-0.127364660818921	0.907220520371058	-0.85314781319797	0.366335032891099	3	3	3	2	2	3	3	3
YDR127W	YDR127W	NA	NA	YDR127W	-0.491815208970329	0.047203235998888	-0.389105957982178	0.121832066982882	-0.601090202742614	0.0145558332562191	0.436250054621733	0.0733097191914568	-0.398329809107582	0.103618806441009	-0.670420107255031	0.0047398743136968	0.559158470314592	0.0234212035009213	3	3	3	3	3	3	3	3
YDR129C	YDR129C	NA	NA	YDR129C	-0.381546871354542	0.132331411393238	-0.294541684881137	0.255643346500748	-0.403726450291003	0.0934314513436371	-0.599111837111444	0.0203396300175221	1.00223942566716	0.00048886165787149	-1.06501299139785	0.000164654525657672	-0.131009359141018	0.615572399568536	3	3	3	3	3	3	3	3
YDR135C	YDR135C	NA	NA	YDR135C	0.582135176211428	0.186958956199835	0.473192508386627	0.293880902123631	0.147064954599244	0.752090919190152	-0.162622079733929	0.738825336045956	-0.0944186171069983	0.861686211604454	-0.338505587631954	0.39058379856385	0.277988635973927	0.540090191622895	3	3	3	3	3	3	3	3
YDR138W	YDR138W	NA	NA	YDR138W	-0.161630729899565	0.968042075992643	-1.83159191484787	0.535911936423021	0.392997690985681	0.863351786929086	-1.13545870455755	0.593942057269084	0.124135951524745	0.961244189773324	-0.225248302030975	0.924648220742788	-1.0563754763185	0.648649746442068	3	1	3	3	2	2	2	1
YDR139C	YDR139C	NA	NA	YDR139C	-0.910925236456047	0.070880868765638	0.111612779858182	0.883750797399911	-0.671668046410834	0.151283223830934	-0.996024244886733	0.0497047978869419	0.328720570581837	0.461738786561706	-0.257046027162141	0.649753969952836	0.349660242090437	0.418561641947673	3	2	2	2	1	3	3	1
YDR140W	YDR140W	NA	NA	YDR140W	-Inf	0	-Inf	0	-1.14582120845962	NA	-Inf	0	-2.55086562219271	NA	-Inf	0	-Inf	0	1	0	0	1	0	0	1	0
YDR141C	YDR141C	NA	NA	YDR141C	-0.0585465415165312	0.968589312139888	-0.757695942692699	0.558646867769565	-Inf	0	-Inf	0	0.428433845770429	0.692491214656497	-0.26144662301801	0.823870647578561	0.877163653222721	0.385651313154829	3	2	0	0	1	3	1	1
