RUN	Protein	LogIntensities	NumMeasuredFeature	MissingPercentage	more50missing	NumImputedFeature	originalRUN	GROUP	GROUP_ORIGINAL	SUBJECT_ORIGINAL	SUBJECT_NESTED	SUBJECT
14	YLR095C	23.3520931351228	3	0.4	FALSE	2	23	5	SAP155	SAP155-2	5.23	23
15	YLR095C	23.2861188925155	2	0.6	TRUE	3	24	5	SAP155	SAP155-3	5.24	24
16	YLR095C	22.5970593410265	1	0.8	TRUE	4	19	6	SIT4	SIT4-1	6.19	19
17	YLR095C	23.5202631922209	2	0.6	TRUE	3	20	6	SIT4	SIT4-2	6.20	20
18	YLR095C	24.1129659421864	3	0.4	FALSE	2	21	6	SIT4	SIT4-3	6.21	21
19	YLR095C	23.0484223122637	2	0.6	TRUE	3	13	7	SSY5	SSY5-1	7.13	13
20	YLR095C	23.8915065307243	3	0.4	FALSE	2	14	7	SSY5	SSY5-2	7.14	14
21	YLR095C	22.5084038540299	1	0.8	TRUE	4	15	7	SSY5	SSY5-3	7.15	15
22	YLR095C	23.1704441661622	2	0.6	TRUE	3	1	8	WT	WT-1	8.1	1
23	YLR095C	23.8708695891018	3	0.4	FALSE	2	2	8	WT	WT-2	8.2	2
24	YLR095C	23.6324730540432	3	0.4	FALSE	2	3	8	WT	WT-3	8.3	3
1	YLR100W	24.6789768793616	4	0.6	TRUE	6	4	1	IRA2	IRA2-1	1.4	4
2	YLR100W	24.0890581482302	3	0.7	TRUE	7	5	1	IRA2	IRA2-2	1.5	5
3	YLR100W	25.380500858287	5	0.5	TRUE	5	6	1	IRA2	IRA2-3	1.6	6
4	YLR100W	23.2670019918986	2	0.8	TRUE	8	16	2	POP1	POP1-1	2.16	16
5	YLR100W	23.1732028960387	2	0.8	TRUE	8	17	2	POP1	POP1-2	2.17	17
6	YLR100W	23.0324316374214	2	0.8	TRUE	8	18	2	POP1	POP1-3	2.18	18
7	YLR100W	24.9802122139588	5	0.5	TRUE	5	7	3	RAS21	RAS21-1	3.7	7
8	YLR100W	25.1712709305471	5	0.5	TRUE	5	8	3	RAS21	RAS21-2	3.8	8
9	YLR100W	25.6838577591933	8	0.2	FALSE	2	9	3	RAS21	RAS21-3	3.9	9
10	YLR100W	23.5906251708898	2	0.8	TRUE	8	10	4	RAS22	RAS22-1	4.10	10
11	YLR100W	23.7020330142773	3	0.7	TRUE	7	11	4	RAS22	RAS22-2	4.11	11
12	YLR100W	23.43478124201	2	0.8	TRUE	8	12	4	RAS22	RAS22-3	4.12	12
13	YLR100W	24.8077324313363	5	0.5	TRUE	5	22	5	SAP155	SAP155-1	5.22	22
14	YLR100W	24.0423537531732	3	0.7	TRUE	7	23	5	SAP155	SAP155-2	5.23	23
15	YLR100W	24.4561073273485	3	0.7	TRUE	7	24	5	SAP155	SAP155-3	5.24	24
16	YLR100W	24.7594257372445	6	0.4	FALSE	4	19	6	SIT4	SIT4-1	6.19	19
17	YLR100W	24.4672683364524	4	0.6	TRUE	6	20	6	SIT4	SIT4-2	6.20	20
18	YLR100W	25.3056424102983	6	0.4	FALSE	4	21	6	SIT4	SIT4-3	6.21	21
19	YLR100W	23.0494445563509	1	0.9	TRUE	9	13	7	SSY5	SSY5-1	7.13	13
20	YLR100W	25.3723365703174	7	0.3	FALSE	3	14	7	SSY5	SSY5-2	7.14	14
21	YLR100W	23.8246653195009	3	0.7	TRUE	7	15	7	SSY5	SSY5-3	7.15	15
22	YLR100W	23.1824595223943	2	0.8	TRUE	8	1	8	WT	WT-1	8.1	1
23	YLR100W	24.5330604080627	4	0.6	TRUE	6	2	8	WT	WT-2	8.2	2
24	YLR100W	25.0750949011976	6	0.4	FALSE	4	3	8	WT	WT-3	8.3	3
1	YLR104W	22.3949889330922	1	0.833333333333333	TRUE	5	4	1	IRA2	IRA2-1	1.4	4
2	YLR104W	23.3579963695039	2	0.666666666666667	TRUE	4	5	1	IRA2	IRA2-2	1.5	5
3	YLR104W	22.4641086287704	1	0.833333333333333	TRUE	5	6	1	IRA2	IRA2-3	1.6	6
4	YLR104W	24.0076931591065	3	0.5	TRUE	3	16	2	POP1	POP1-1	2.16	16
5	YLR104W	22.5872792646986	1	0.833333333333333	TRUE	5	17	2	POP1	POP1-2	2.17	17
7	YLR104W	23.8839998130977	3	0.5	TRUE	3	7	3	RAS21	RAS21-1	3.7	7
8	YLR104W	22.7261822809637	1	0.833333333333333	TRUE	5	8	3	RAS21	RAS21-2	3.8	8
9	YLR104W	23.8742648492568	2	0.666666666666667	TRUE	4	9	3	RAS21	RAS21-3	3.9	9
10	YLR104W	22.3564410603825	1	0.833333333333333	TRUE	5	10	4	RAS22	RAS22-1	4.10	10
11	YLR104W	22.1683266083393	1	0.833333333333333	TRUE	5	11	4	RAS22	RAS22-2	4.11	11
12	YLR104W	22.7557683399406	1	0.833333333333333	TRUE	5	12	4	RAS22	RAS22-3	4.12	12
14	YLR104W	23.6395303403809	2	0.666666666666667	TRUE	4	23	5	SAP155	SAP155-2	5.23	23
16	YLR104W	23.8057343617178	3	0.5	TRUE	3	19	6	SIT4	SIT4-1	6.19	19
17	YLR104W	23.2991275667123	2	0.666666666666667	TRUE	4	20	6	SIT4	SIT4-2	6.20	20
18	YLR104W	23.2332482511136	2	0.666666666666667	TRUE	4	21	6	SIT4	SIT4-3	6.21	21
19	YLR104W	23.0493642283829	1	0.833333333333333	TRUE	5	13	7	SSY5	SSY5-1	7.13	13
23	YLR104W	24.9690271507947	5	0.166666666666667	FALSE	1	2	8	WT	WT-2	8.2	2
24	YLR104W	23.1806447442821	2	0.666666666666667	TRUE	4	3	8	WT	WT-3	8.3	3
1	YLR106C	24.2750998847708	8	0.666666666666667	TRUE	16	4	1	IRA2	IRA2-1	1.4	4
2	YLR106C	23.6436758856113	5	0.791666666666667	TRUE	19	5	1	IRA2	IRA2-2	1.5	5
3	YLR106C	23.6661082024672	4	0.833333333333333	TRUE	20	6	1	IRA2	IRA2-3	1.6	6
4	YLR106C	23.264807681028	2	0.916666666666667	TRUE	22	16	2	POP1	POP1-1	2.16	16
5	YLR106C	22.5066752372928	1	0.958333333333333	TRUE	23	17	2	POP1	POP1-2	2.17	17
6	YLR106C	22.8173667825992	2	0.916666666666667	TRUE	22	18	2	POP1	POP1-3	2.18	18
7	YLR106C	23.7257279130908	5	0.791666666666667	TRUE	19	7	3	RAS21	RAS21-1	3.7	7
8	YLR106C	23.4899652774712	5	0.791666666666667	TRUE	19	8	3	RAS21	RAS21-2	3.8	8
9	YLR106C	23.285143754444	3	0.875	TRUE	21	9	3	RAS21	RAS21-3	3.9	9
10	YLR106C	22.6024608555279	1	0.958333333333333	TRUE	23	10	4	RAS22	RAS22-1	4.10	10
11	YLR106C	23.1605688440737	3	0.875	TRUE	21	11	4	RAS22	RAS22-2	4.11	11
12	YLR106C	23.1334520480629	3	0.875	TRUE	21	12	4	RAS22	RAS22-3	4.12	12
13	YLR106C	22.8632359125247	2	0.916666666666667	TRUE	22	22	5	SAP155	SAP155-1	5.22	22
14	YLR106C	22.6775106973478	1	0.958333333333333	TRUE	23	23	5	SAP155	SAP155-2	5.23	23
16	YLR106C	23.4266673839516	4	0.833333333333333	TRUE	20	19	6	SIT4	SIT4-1	6.19	19
17	YLR106C	23.619126652313	5	0.791666666666667	TRUE	19	20	6	SIT4	SIT4-2	6.20	20
18	YLR106C	23.6395249231882	5	0.791666666666667	TRUE	19	21	6	SIT4	SIT4-3	6.21	21
19	YLR106C	23.9357119034992	6	0.75	TRUE	18	13	7	SSY5	SSY5-1	7.13	13
20	YLR106C	25.2879058936216	15	0.375	FALSE	9	14	7	SSY5	SSY5-2	7.14	14
21	YLR106C	24.0634975699277	8	0.666666666666667	TRUE	16	15	7	SSY5	SSY5-3	7.15	15
22	YLR106C	23.2006418207655	3	0.875	TRUE	21	1	8	WT	WT-1	8.1	1
23	YLR106C	23.7884963884581	6	0.75	TRUE	18	2	8	WT	WT-2	8.2	2
24	YLR106C	24.323291995761	10	0.583333333333333	TRUE	14	3	8	WT	WT-3	8.3	3
1	YLR109W	29.7453096415657	24	0.0769230769230769	FALSE	2	4	1	IRA2	IRA2-1	1.4	4
2	YLR109W	29.5336823889464	22	0.153846153846154	FALSE	4	5	1	IRA2	IRA2-2	1.5	5
3	YLR109W	29.3889722873543	22	0.153846153846154	FALSE	4	6	1	IRA2	IRA2-3	1.6	6
4	YLR109W	29.4372959857041	18	0.307692307692308	FALSE	8	16	2	POP1	POP1-1	2.16	16
5	YLR109W	29.5181454732433	21	0.192307692307692	FALSE	5	17	2	POP1	POP1-2	2.17	17
6	YLR109W	29.305828072789	20	0.230769230769231	FALSE	6	18	2	POP1	POP1-3	2.18	18
7	YLR109W	29.8993008337456	22	0.153846153846154	FALSE	4	7	3	RAS21	RAS21-1	3.7	7
8	YLR109W	29.4864077861109	21	0.192307692307692	FALSE	5	8	3	RAS21	RAS21-2	3.8	8
9	YLR109W	29.6363707795326	22	0.153846153846154	FALSE	4	9	3	RAS21	RAS21-3	3.9	9
10	YLR109W	29.7526410171635	21	0.192307692307692	FALSE	5	10	4	RAS22	RAS22-1	4.10	10
11	YLR109W	29.8852512672403	25	0.0384615384615384	FALSE	1	11	4	RAS22	RAS22-2	4.11	11
12	YLR109W	29.7112009490818	21	0.192307692307692	FALSE	5	12	4	RAS22	RAS22-3	4.12	12
13	YLR109W	29.7694474643169	23	0.115384615384615	FALSE	3	22	5	SAP155	SAP155-1	5.22	22
14	YLR109W	30.0629359481211	25	0.0384615384615384	FALSE	1	23	5	SAP155	SAP155-2	5.23	23
15	YLR109W	29.8327444799241	22	0.153846153846154	FALSE	4	24	5	SAP155	SAP155-3	5.24	24
16	YLR109W	29.9298894763002	23	0.115384615384615	FALSE	3	19	6	SIT4	SIT4-1	6.19	19
17	YLR109W	29.8788746363517	22	0.153846153846154	FALSE	4	20	6	SIT4	SIT4-2	6.20	20
18	YLR109W	29.8868936892198	23	0.115384615384615	FALSE	3	21	6	SIT4	SIT4-3	6.21	21
19	YLR109W	29.460995137686	19	0.269230769230769	FALSE	7	13	7	SSY5	SSY5-1	7.13	13
20	YLR109W	29.5630208305118	23	0.115384615384615	FALSE	3	14	7	SSY5	SSY5-2	7.14	14
21	YLR109W	29.2627060648749	19	0.269230769230769	FALSE	7	15	7	SSY5	SSY5-3	7.15	15
22	YLR109W	29.9499956708028	23	0.115384615384615	FALSE	3	1	8	WT	WT-1	8.1	1
23	YLR109W	30.2086114068199	20	0.230769230769231	FALSE	6	2	8	WT	WT-2	8.2	2
24	YLR109W	29.663194666769	20	0.230769230769231	FALSE	6	3	8	WT	WT-3	8.3	3
1	YLR113W	24.8796744586501	4	0.733333333333333	TRUE	11	4	1	IRA2	IRA2-1	1.4	4
2	YLR113W	24.2201251840818	2	0.866666666666667	TRUE	13	5	1	IRA2	IRA2-2	1.5	5
3	YLR113W	25.2383488982087	5	0.666666666666667	TRUE	10	6	1	IRA2	IRA2-3	1.6	6
4	YLR113W	24.9883772642895	5	0.666666666666667	TRUE	10	16	2	POP1	POP1-1	2.16	16
5	YLR113W	24.8163286494867	4	0.733333333333333	TRUE	11	17	2	POP1	POP1-2	2.17	17
6	YLR113W	24.829892212926	5	0.666666666666667	TRUE	10	18	2	POP1	POP1-3	2.18	18
7	YLR113W	25.1152937333959	5	0.666666666666667	TRUE	10	7	3	RAS21	RAS21-1	3.7	7
8	YLR113W	24.7398017545008	4	0.733333333333333	TRUE	11	8	3	RAS21	RAS21-2	3.8	8
9	YLR113W	25.1390086063029	5	0.666666666666667	TRUE	10	9	3	RAS21	RAS21-3	3.9	9
10	YLR113W	24.6673707449751	3	0.8	TRUE	12	10	4	RAS22	RAS22-1	4.10	10
11	YLR113W	25.6240736003097	8	0.466666666666667	FALSE	7	11	4	RAS22	RAS22-2	4.11	11
12	YLR113W	25.4662819438905	7	0.533333333333333	TRUE	8	12	4	RAS22	RAS22-3	4.12	12
13	YLR113W	24.0830742986341	2	0.866666666666667	TRUE	13	22	5	SAP155	SAP155-1	5.22	22
14	YLR113W	23.6944061022504	1	0.933333333333333	TRUE	14	23	5	SAP155	SAP155-2	5.23	23
15	YLR113W	24.6196186049735	4	0.733333333333333	TRUE	11	24	5	SAP155	SAP155-3	5.24	24
16	YLR113W	25.8194608690728	9	0.4	FALSE	6	19	6	SIT4	SIT4-1	6.19	19
17	YLR113W	26.2872401511388	10	0.333333333333333	FALSE	5	20	6	SIT4	SIT4-2	6.20	20
18	YLR113W	26.1465802133628	10	0.333333333333333	FALSE	5	21	6	SIT4	SIT4-3	6.21	21
19	YLR113W	24.8612314914659	4	0.733333333333333	TRUE	11	13	7	SSY5	SSY5-1	7.13	13
20	YLR113W	24.6141082344137	3	0.8	TRUE	12	14	7	SSY5	SSY5-2	7.14	14
21	YLR113W	25.0158494182824	5	0.666666666666667	TRUE	10	15	7	SSY5	SSY5-3	7.15	15
22	YLR113W	25.2970871261297	7	0.533333333333333	TRUE	8	1	8	WT	WT-1	8.1	1
23	YLR113W	25.4184397107928	8	0.466666666666667	FALSE	7	2	8	WT	WT-2	8.2	2
24	YLR113W	25.7650028651328	9	0.4	FALSE	6	3	8	WT	WT-3	8.3	3
1	YLR114C	24.4403877704431	1	0.5	TRUE	1	4	1	IRA2	IRA2-1	1.4	4
3	YLR114C	24.8077891478608	1	0.5	TRUE	1	6	1	IRA2	IRA2-3	1.6	6
7	YLR114C	25.1327576868808	1	0.5	TRUE	1	7	3	RAS21	RAS21-1	3.7	7
8	YLR114C	25.8074474730591	2	0	FALSE	0	8	3	RAS21	RAS21-2	3.8	8
9	YLR114C	25.1635195286301	1	0.5	TRUE	1	9	3	RAS21	RAS21-3	3.9	9
10	YLR114C	23.971112752674	1	0.5	TRUE	1	10	4	RAS22	RAS22-1	4.10	10
11	YLR114C	24.9151622306548	1	0.5	TRUE	1	11	4	RAS22	RAS22-2	4.11	11
12	YLR114C	23.8541697112381	1	0.5	TRUE	1	12	4	RAS22	RAS22-3	4.12	12
13	YLR114C	23.6597088834407	1	0.5	TRUE	1	22	5	SAP155	SAP155-1	5.22	22
14	YLR114C	24.6922950005366	1	0.5	TRUE	1	23	5	SAP155	SAP155-2	5.23	23
16	YLR114C	24.5182391020736	1	0.5	TRUE	1	19	6	SIT4	SIT4-1	6.19	19
17	YLR114C	25.892319162744	2	0	FALSE	0	20	6	SIT4	SIT4-2	6.20	20
18	YLR114C	25.7376755729344	1	0.5	TRUE	1	21	6	SIT4	SIT4-3	6.21	21
19	YLR114C	24.570423050753	1	0.5	TRUE	1	13	7	SSY5	SSY5-1	7.13	13
20	YLR114C	25.0203395777002	1	0.5	TRUE	1	14	7	SSY5	SSY5-2	7.14	14
21	YLR114C	24.6660207838654	1	0.5	TRUE	1	15	7	SSY5	SSY5-3	7.15	15
23	YLR114C	24.860774662079	2	0	FALSE	0	2	8	WT	WT-2	8.2	2
1	YLR118C	25.9024155886355	5	0.375	FALSE	3	4	1	IRA2	IRA2-1	1.4	4
2	YLR118C	25.4682223883032	4	0.5	TRUE	4	5	1	IRA2	IRA2-2	1.5	5
3	YLR118C	25.0853042424457	2	0.75	TRUE	6	6	1	IRA2	IRA2-3	1.6	6
4	YLR118C	26.1012491180949	6	0.25	FALSE	2	16	2	POP1	POP1-1	2.16	16
5	YLR118C	25.2377215108038	3	0.625	TRUE	5	17	2	POP1	POP1-2	2.17	17
6	YLR118C	25.9273828156221	5	0.375	FALSE	3	18	2	POP1	POP1-3	2.18	18
7	YLR118C	25.6435170340713	3	0.625	TRUE	5	7	3	RAS21	RAS21-1	3.7	7
8	YLR118C	25.359020382507	3	0.625	TRUE	5	8	3	RAS21	RAS21-2	3.8	8
9	YLR118C	25.5966261039901	3	0.625	TRUE	5	9	3	RAS21	RAS21-3	3.9	9
10	YLR118C	26.3333804850566	5	0.375	FALSE	3	10	4	RAS22	RAS22-1	4.10	10
11	YLR118C	25.9383335433611	4	0.5	TRUE	4	11	4	RAS22	RAS22-2	4.11	11
12	YLR118C	26.3037162361729	5	0.375	FALSE	3	12	4	RAS22	RAS22-3	4.12	12
13	YLR118C	25.4436084406215	3	0.625	TRUE	5	22	5	SAP155	SAP155-1	5.22	22
15	YLR118C	24.5635076850116	2	0.75	TRUE	6	24	5	SAP155	SAP155-3	5.24	24
16	YLR118C	26.0625971182793	6	0.25	FALSE	2	19	6	SIT4	SIT4-1	6.19	19
17	YLR118C	26.2781388494578	7	0.125	FALSE	1	20	6	SIT4	SIT4-2	6.20	20
18	YLR118C	25.4906763157073	3	0.625	TRUE	5	21	6	SIT4	SIT4-3	6.21	21
19	YLR118C	24.7743266539075	2	0.75	TRUE	6	13	7	SSY5	SSY5-1	7.13	13
20	YLR118C	25.2205222001213	3	0.625	TRUE	5	14	7	SSY5	SSY5-2	7.14	14
21	YLR118C	24.8461690851453	2	0.75	TRUE	6	15	7	SSY5	SSY5-3	7.15	15
22	YLR118C	25.4659418388403	4	0.5	TRUE	4	1	8	WT	WT-1	8.1	1
23	YLR118C	26.4744986521351	6	0.25	FALSE	2	2	8	WT	WT-2	8.2	2
24	YLR118C	26.3973316926108	7	0.125	FALSE	1	3	8	WT	WT-3	8.3	3
10	YLR119W	25.5638805253668	2	0.333333333333333	FALSE	1	10	4	RAS22	RAS22-1	4.10	10
11	YLR119W	25.5878012826249	1	0.666666666666667	TRUE	2	11	4	RAS22	RAS22-2	4.11	11
20	YLR119W	24.3722518401492	1	0.666666666666667	TRUE	2	14	7	SSY5	SSY5-2	7.14	14
23	YLR119W	25.4886200503033	1	0.666666666666667	TRUE	2	2	8	WT	WT-2	8.2	2
24	YLR119W	24.9754817078988	1	0.666666666666667	TRUE	2	3	8	WT	WT-3	8.3	3
4	YLR120C	25.7117438276679	1	0	FALSE	0	16	2	POP1	POP1-1	2.16	16
7	YLR120C	27.1239872665668	1	0	FALSE	0	7	3	RAS21	RAS21-1	3.7	7
8	YLR120C	27.0583012861031	1	0	FALSE	0	8	3	RAS21	RAS21-2	3.8	8
9	YLR120C	27.1449825729559	1	0	FALSE	0	9	3	RAS21	RAS21-3	3.9	9
11	YLR120C	26.4867531005136	1	0	FALSE	0	11	4	RAS22	RAS22-2	4.11	11
12	YLR120C	25.9861067284817	1	0	FALSE	0	12	4	RAS22	RAS22-3	4.12	12
13	YLR120C	26.6195474747386	1	0	FALSE	0	22	5	SAP155	SAP155-1	5.22	22
14	YLR120C	25.997413569726	1	0	FALSE	0	23	5	SAP155	SAP155-2	5.23	23
16	YLR120C	25.5741211149593	1	0	FALSE	0	19	6	SIT4	SIT4-1	6.19	19
18	YLR120C	26.24173050558	1	0	FALSE	0	21	6	SIT4	SIT4-3	6.21	21
20	YLR120C	26.9865148062136	1	0	FALSE	0	14	7	SSY5	SSY5-2	7.14	14
21	YLR120C	26.6465775210477	1	0	FALSE	0	15	7	SSY5	SSY5-3	7.15	15
22	YLR120C	25.4683801862015	1	0	FALSE	0	1	8	WT	WT-1	8.1	1
23	YLR120C	25.9155259895004	1	0	FALSE	0	2	8	WT	WT-2	8.2	2
8	YLR121C	24.1667100506072	1	0	FALSE	0	8	3	RAS21	RAS21-2	3.8	8
12	YLR121C	24.6915492141119	1	0	FALSE	0	12	4	RAS22	RAS22-3	4.12	12
1	YLR126C	23.7080339093851	1	0.875	TRUE	7	4	1	IRA2	IRA2-1	1.4	4
2	YLR126C	24.4117589048596	3	0.625	TRUE	5	5	1	IRA2	IRA2-2	1.5	5
3	YLR126C	23.3871414494101	1	0.875	TRUE	7	6	1	IRA2	IRA2-3	1.6	6
4	YLR126C	24.1066134376865	2	0.75	TRUE	6	16	2	POP1	POP1-1	2.16	16
5	YLR126C	24.1382559892688	2	0.75	TRUE	6	17	2	POP1	POP1-2	2.17	17
7	YLR126C	23.7479346256629	1	0.875	TRUE	7	7	3	RAS21	RAS21-1	3.7	7
8	YLR126C	24.5076688534253	3	0.625	TRUE	5	8	3	RAS21	RAS21-2	3.8	8
9	YLR126C	23.588895713158	1	0.875	TRUE	7	9	3	RAS21	RAS21-3	3.9	9
13	YLR126C	23.4284216659706	1	0.875	TRUE	7	22	5	SAP155	SAP155-1	5.22	22
16	YLR126C	24.0628931159941	2	0.75	TRUE	6	19	6	SIT4	SIT4-1	6.19	19
17	YLR126C	24.4606823518155	3	0.625	TRUE	5	20	6	SIT4	SIT4-2	6.20	20
18	YLR126C	24.0229911422591	2	0.75	TRUE	6	21	6	SIT4	SIT4-3	6.21	21
19	YLR126C	24.0851065900881	2	0.75	TRUE	6	13	7	SSY5	SSY5-1	7.13	13
20	YLR126C	23.6642739346527	1	0.875	TRUE	7	14	7	SSY5	SSY5-2	7.14	14
21	YLR126C	24.4148745830096	3	0.625	TRUE	5	15	7	SSY5	SSY5-3	7.15	15
22	YLR126C	23.5455494960262	1	0.875	TRUE	7	1	8	WT	WT-1	8.1	1
23	YLR126C	24.6755089643565	3	0.625	TRUE	5	2	8	WT	WT-2	8.2	2
24	YLR126C	24.2346411745718	2	0.75	TRUE	6	3	8	WT	WT-3	8.3	3
4	YLR129W	24.9327571584117	1	0.5	TRUE	1	16	2	POP1	POP1-1	2.16	16
12	YLR129W	24.7129146771419	1	0.5	TRUE	1	12	4	RAS22	RAS22-3	4.12	12
19	YLR129W	24.8113577563439	2	0	FALSE	0	13	7	SSY5	SSY5-1	7.13	13
20	YLR129W	24.9313262976691	1	0.5	TRUE	1	14	7	SSY5	SSY5-2	7.14	14
21	YLR129W	23.9987221283958	1	0.5	TRUE	1	15	7	SSY5	SSY5-3	7.15	15
24	YLR129W	24.5680998573061	1	0.5	TRUE	1	3	8	WT	WT-3	8.3	3
1	YLR133W	25.9918472745597	3	0.5	TRUE	3	4	1	IRA2	IRA2-1	1.4	4
2	YLR133W	25.8343389676265	3	0.5	TRUE	3	5	1	IRA2	IRA2-2	1.5	5
3	YLR133W	26.3115550786331	4	0.333333333333333	FALSE	2	6	1	IRA2	IRA2-3	1.6	6
4	YLR133W	25.7335117243344	3	0.5	TRUE	3	16	2	POP1	POP1-1	2.16	16
5	YLR133W	25.4727752206471	2	0.666666666666667	TRUE	4	17	2	POP1	POP1-2	2.17	17
6	YLR133W	25.7740952438918	3	0.5	TRUE	3	18	2	POP1	POP1-3	2.18	18
7	YLR133W	25.8161616393486	3	0.5	TRUE	3	7	3	RAS21	RAS21-1	3.7	7
8	YLR133W	26.1399369672843	4	0.333333333333333	FALSE	2	8	3	RAS21	RAS21-2	3.8	8
9	YLR133W	25.9867833830685	4	0.333333333333333	FALSE	2	9	3	RAS21	RAS21-3	3.9	9
10	YLR133W	25.9170740454673	3	0.5	TRUE	3	10	4	RAS22	RAS22-1	4.10	10
11	YLR133W	25.2947640750516	2	0.666666666666667	TRUE	4	11	4	RAS22	RAS22-2	4.11	11
12	YLR133W	25.4313964605456	2	0.666666666666667	TRUE	4	12	4	RAS22	RAS22-3	4.12	12
13	YLR133W	25.7257828678383	3	0.5	TRUE	3	22	5	SAP155	SAP155-1	5.22	22
14	YLR133W	25.6285057977553	3	0.5	TRUE	3	23	5	SAP155	SAP155-2	5.23	23
15	YLR133W	25.6657179666555	2	0.666666666666667	TRUE	4	24	5	SAP155	SAP155-3	5.24	24
16	YLR133W	26.298784231325	3	0.5	TRUE	3	19	6	SIT4	SIT4-1	6.19	19
17	YLR133W	26.1106897222606	3	0.5	TRUE	3	20	6	SIT4	SIT4-2	6.20	20
18	YLR133W	26.4875599355217	4	0.333333333333333	FALSE	2	21	6	SIT4	SIT4-3	6.21	21
19	YLR133W	25.6790445342642	3	0.5	TRUE	3	13	7	SSY5	SSY5-1	7.13	13
20	YLR133W	26.2085932440642	5	0.166666666666667	FALSE	1	14	7	SSY5	SSY5-2	7.14	14
21	YLR133W	25.2696893322312	2	0.666666666666667	TRUE	4	15	7	SSY5	SSY5-3	7.15	15
22	YLR133W	26.2893690905477	4	0.333333333333333	FALSE	2	1	8	WT	WT-1	8.1	1
23	YLR133W	27.4287126530404	5	0.166666666666667	FALSE	1	2	8	WT	WT-2	8.2	2
24	YLR133W	26.6520967365178	4	0.333333333333333	FALSE	2	3	8	WT	WT-3	8.3	3
7	YLR134W	25.5954573741968	1	0.5	TRUE	1	7	3	RAS21	RAS21-1	3.7	7
10	YLR134W	25.2280531493959	1	0.5	TRUE	1	10	4	RAS22	RAS22-1	4.10	10
11	YLR134W	24.8441964746979	1	0.5	TRUE	1	11	4	RAS22	RAS22-2	4.11	11
13	YLR134W	25.1648428742501	1	0.5	TRUE	1	22	5	SAP155	SAP155-1	5.22	22
16	YLR134W	25.2146354517972	1	0.5	TRUE	1	19	6	SIT4	SIT4-1	6.19	19
18	YLR134W	25.8843012693299	1	0.5	TRUE	1	21	6	SIT4	SIT4-3	6.21	21
19	YLR134W	25.4275586434064	1	0.5	TRUE	1	13	7	SSY5	SSY5-1	7.13	13
22	YLR134W	25.9869631982647	1	0.5	TRUE	1	1	8	WT	WT-1	8.1	1
6	YLR139C	23.2801674284542	1	0	FALSE	0	18	2	POP1	POP1-3	2.18	18
12	YLR139C	24.1412503354572	1	0	FALSE	0	12	4	RAS22	RAS22-3	4.12	12
18	YLR139C	25.1755386427162	1	0	FALSE	0	21	6	SIT4	SIT4-3	6.21	21
21	YLR139C	24.7757685947997	1	0	FALSE	0	15	7	SSY5	SSY5-3	7.15	15
2	YLR142W	24.5129547670759	1	0.8	TRUE	4	5	1	IRA2	IRA2-2	1.5	5
3	YLR142W	23.7281353823999	1	0.8	TRUE	4	6	1	IRA2	IRA2-3	1.6	6
4	YLR142W	24.0989608107583	1	0.8	TRUE	4	16	2	POP1	POP1-1	2.16	16
7	YLR142W	23.0225567120557	1	0.8	TRUE	4	7	3	RAS21	RAS21-1	3.7	7
11	YLR142W	23.9416791263996	1	0.8	TRUE	4	11	4	RAS22	RAS22-2	4.11	11
17	YLR142W	24.4338727461064	1	0.8	TRUE	4	20	6	SIT4	SIT4-2	6.20	20
18	YLR142W	24.1595390604724	1	0.8	TRUE	4	21	6	SIT4	SIT4-3	6.21	21
19	YLR142W	25.5594932466541	4	0.2	FALSE	1	13	7	SSY5	SSY5-1	7.13	13
20	YLR142W	25.3848891772902	4	0.2	FALSE	1	14	7	SSY5	SSY5-2	7.14	14
21	YLR142W	25.3920090494552	3	0.4	FALSE	2	15	7	SSY5	SSY5-3	7.15	15
23	YLR142W	23.7760188245282	1	0.8	TRUE	4	2	8	WT	WT-2	8.2	2
2	YLR143W	22.5773955771248	1	0.5	TRUE	1	5	1	IRA2	IRA2-2	1.5	5
16	YLR143W	22.1571569162224	1	0.5	TRUE	1	19	6	SIT4	SIT4-1	6.19	19
17	YLR143W	21.823831924236	1	0.5	TRUE	1	20	6	SIT4	SIT4-2	6.20	20
19	YLR143W	23.10136978236	1	0.5	TRUE	1	13	7	SSY5	SSY5-1	7.13	13
21	YLR143W	23.5591161291712	1	0.5	TRUE	1	15	7	SSY5	SSY5-3	7.15	15
23	YLR143W	22.6099938460284	1	0.5	TRUE	1	2	8	WT	WT-2	8.2	2
19	YLR144C	24.8359816817914	1	0	FALSE	0	13	7	SSY5	SSY5-1	7.13	13
21	YLR144C	24.3315840541918	1	0	FALSE	0	15	7	SSY5	SSY5-3	7.15	15
1	YLR146C	24.1608636566991	3	0.625	TRUE	5	4	1	IRA2	IRA2-1	1.4	4
2	YLR146C	23.9360198691641	2	0.75	TRUE	6	5	1	IRA2	IRA2-2	1.5	5
3	YLR146C	24.4021321758235	3	0.625	TRUE	5	6	1	IRA2	IRA2-3	1.6	6
4	YLR146C	23.256274630579	2	0.75	TRUE	6	16	2	POP1	POP1-1	2.16	16
5	YLR146C	24.5471453270419	3	0.625	TRUE	5	17	2	POP1	POP1-2	2.17	17
6	YLR146C	23.0976868131605	1	0.875	TRUE	7	18	2	POP1	POP1-3	2.18	18
