Protein	IRA2_IRA2-1	IRA2_IRA2-2	IRA2_IRA2-3	POP1_POP1-1	POP1_POP1-2	POP1_POP1-3	RAS21_RAS21-1	RAS21_RAS21-2	RAS21_RAS21-3	RAS22_RAS22-1	RAS22_RAS22-2	RAS22_RAS22-3	SAP155_SAP155-1	SAP155_SAP155-2	SAP155_SAP155-3	SIT4_SIT4-1	SIT4_SIT4-2	SIT4_SIT4-3	SSY5_SSY5-1	SSY5_SSY5-2	SSY5_SSY5-3	WT_WT-1	WT_WT-2	WT_WT-3
YBL007C	24.7151028602132	24.3267857408847	24.3303544115253	25.2276056054385	25.2157737861822	25.124817267325	24.7102159520599	24.940460535022	24.441503966044	25.1104559343997	25.4626374176437	25.390407011821	25.0127713173935	24.8621227847135	25.0327923093433	24.6766889883595	25.339801635571	24.8265697741792	24.8140957563213	24.6856247316859	24.6679448813468	25.3602538182801	25.8643599443177	26.0743773141314
YBL015W	21.4561324169795	22.4220634489075	22.2165464610097	24.1143788126716	23.4775989719114	23.8961799740239	22.8956546860394	22.1113230584219	22.597217079703	24.4664603654106	24.9685419725856	25.1674312549747	25.720131737216	25.3732506168269	25.7335220989387	27.8709781881716	27.5603914232808	27.5517863745396	22.4607008771718	22.6427152505981	22.8014025196939	21.9642631289272	24.3082540189168	23.9659215991072
YBL016W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.9615694547938	NA	24.2406418992359	NA	25.1527746252549
YBL017C	23.4557649909202	22.7876631977152	22.6961996902469	23.2443292675494	23.7988479603142	24.1061918762656	24.3456358150204	22.2234729597643	23.9255970845769	23.3334473099792	23.6226937679159	23.3459568768888	21.9011400559027	22.2302764583705	22.6334990437136	24.0236268387909	24.1086096190349	24.1116087241049	23.5720001369729	23.6180028276876	21.9232466173061	23.2550174777409	24.1038797547528	24.1147349701289
YBL018C	26.9556060785009	NA	NA	25.4399986838911	NA	NA	NA	25.7529917140662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.1373108817556
YBL019W	29.151436457996	29.6989187923352	29.2524297244789	28.7922092646694	28.015547611224	27.9714323037059	28.488264133907	NA	28.4631255638204	28.4163199623479	27.8979012277704	28.3735782976627	27.7401001227484	27.8272402249604	27.9678165227732	28.1044261338823	27.900749859286	27.8627540125696	28.380175153161	28.5497881088992	28.4069262474708	27.7170381454912	28.7561648275457	NA
YBL022C	22.7439293026909	22.9567959629979	22.7914713725903	23.1478985615374	23.6837027745444	23.4052974406601	23.4282800019415	23.6107941821736	23.2477414158384	23.6006366888571	23.6817225662889	23.4094004164569	23.062624702059	22.4743991977437	22.7346546617997	24.4116607791712	24.6793375892608	24.9439105649605	21.918207643939	23.8171392569651	23.5769596554003	23.0521512276084	24.3846322388283	24.0057871093828
YBL023C	24.409733690892	24.9395461429392	NA	NA	24.3880765464001	24.7088248355008	NA	24.4616296938662	NA	24.5059175694087	NA	24.3687592160493	NA	NA	NA	NA	25.0912756907544	NA	NA	NA	24.3208719857131	24.3777299600983	25.4608028613075	NA
YBL024W	25.9365133015452	25.7360066236951	25.9015341323303	25.0922021542229	24.8931819600219	24.8071299444078	25.3923226377075	25.4312145969631	25.2312077215889	24.9704109975499	25.1865267666623	24.9523388887363	24.5470721620411	24.3382231311162	24.6346015317174	24.8282699194785	24.9486353202717	25.1943226019357	25.6196616268372	25.7805820625348	25.7070055470092	25.3592533751369	26.2099433013232	25.8062317711088
YBL026W	26.0129292378023	25.8507547426592	26.5184131793868	25.2973927653264	25.6624901644913	25.3390830414063	25.7805327331479	25.8701134754587	26.2017321947649	25.4650576192979	26.4727923827635	25.7066197445888	25.6982686743053	25.7645144451635	24.8319306410706	24.8432185033169	25.9370888538796	25.2560413986211	26.1471803762221	26.6465601954573	25.4127082723028	25.9809484336169	26.9375113026645	26.7313341169565
YBL028C	26.8414581298307	26.7554254982872	26.8095428201082	26.0642118249047	25.2004097893902	25.7248377340599	25.8477329420938	25.3367072064842	26.2271486427559	NA	26.1789185398988	24.9393834995147	25.4703638971265	NA	NA	25.3967670711404	25.8309058293784	24.8654849204475	26.7146623076319	27.0239896142225	26.6607895919368	26.006756865107	27.4679584198827	26.0804617557343
YBL029C-A	25.450815057869	NA	NA	25.6419754463261	25.1678784299169	25.214933212451	NA	NA	NA	25.4027102322564	NA	24.0757966765876	25.0410735377968	NA	NA	NA	NA	NA	23.4929778416376	NA	23.8182316350192	NA	23.4751163150715	NA
YBL030C	25.9821439078291	26.2110199382398	25.9830028537164	26.4109576216678	26.6808852032159	26.5319982705653	26.1935505105447	25.9766444164026	26.1754608130654	26.4552054040283	26.5147024971607	26.8296408729513	26.8014886804328	26.8046226485834	26.9254053635438	28.8909298775853	28.7749538698328	29.1666980470946	26.4820759304244	26.7443588164287	26.3579826943263	26.976122423684	27.2543494065847	27.0892965523158
YBL032W	25.9762936532083	25.6441294751237	25.0134904331151	26.1126792978234	25.2275829886453	26.0857661930914	25.9114692725286	25.6743094350299	26.0336713247372	25.8349696709544	26.1164237814783	24.9557630019255	25.3007246432429	25.3916535939964	25.4348379918511	25.2128450735749	25.4310159303889	25.6911527429881	24.6265210208697	25.0746259676162	24.3932140243854	26.0795811235853	26.1056483645773	26.1070770469783
YBL033C	NA	22.5943019613843	24.1092001881807	24.5053966099109	24.7038715677991	24.339897229807	NA	22.9017975421701	23.3182934044424	23.6714983080291	23.6043178613824	23.8094929111527	24.326972311204	23.7668835643442	24.0476931286505	25.9150691647167	25.8568085330867	24.6585815237885	24.0597965101976	23.7038212661923	22.9111729290486	24.3227151991464	25.5804265579384	24.2419150400399
YBL035C	24.4779025217577	23.9086147871551	24.3472766203368	NA	NA	23.3405551404459	24.0485454035775	24.0046645869192	24.1241103149755	23.4316330217982	NA	24.16542092388	NA	23.0992837961094	NA	23.5944007199827	NA	24.9564344615722	NA	NA	NA	24.345513141261	25.3391359855699	24.4353192337891
YBL036C	26.110273751074	25.8245578530779	26.3248465472333	26.5351142024944	26.9712686375503	26.8264855197665	26.6262636975862	26.6976821360751	26.3546751598639	26.3722455516494	26.6310156622881	25.9691072469949	26.0385130429057	25.6555570254406	25.593088497579	26.665523964712	26.2712500585934	26.6959386653767	26.7832531913934	26.5787231746367	26.7752242347352	26.5312139165898	27.513370068431	27.3864437577593
YBL038W	NA	NA	NA	NA	NA	NA	26.2207958731274	NA	NA	NA	26.6889511465033	NA	NA	NA	26.523101450243	NA	NA	NA	27.160007023276	NA	NA	NA	NA	NA
YBL039C	26.8726912614885	27.1666592282373	26.7722334602557	25.5702982881435	25.9597322113244	25.7827188400787	26.3428292158829	26.3980888741682	26.2204965086401	25.6245099841912	25.5654015024624	25.7655308911184	25.0459497754089	25.2862418123155	25.3391291479477	25.7738065979705	25.8109717441412	25.8128892177438	26.6598069980979	26.7532234502879	26.6318614969838	26.0662979768274	26.8762537736934	26.7292860539776
YBL041W	26.810974907444	26.2862920292143	26.8946870020641	26.2749227200318	27.0154227051439	26.1647915231818	26.6481915506677	26.7671241802432	26.7231140248298	26.2208405231774	26.473163450195	26.8576541608582	26.3344019207989	26.4247474413053	26.3056352868002	26.9840461786366	26.5824024105293	26.3618763821443	26.9543330110665	26.5090444813269	26.9433754302791	26.6369545428713	27.4315435444715	27.0813633682364
YBL045C	25.2712940585492	25.4567993959181	25.8766490553365	26.8103976905432	26.8820035152509	26.7597910328891	26.2977974078257	25.6261324089835	26.2425247582329	27.7439518211894	27.8469883402557	27.7533908848366	27.8199817763069	27.6420205541625	28.1571843890624	29.5523327229044	29.7019626112266	29.6807586523507	25.6533725418146	25.7441768678202	25.3695523614498	27.1950840735597	27.7025000647659	27.2471015560356
YBL046W	NA	25.9797278499847	25.6730206314655	NA	NA	25.3474185854035	22.7378422263649	23.1528917069207	22.9610012884898	NA	22.723176837419	NA	NA	NA	NA	NA	NA	NA	24.0530135187878	NA	24.0420814245154	24.4159931339175	NA	25.2035667936535
YBL047C	24.9249919408997	24.9428797868582	24.5008806899495	25.4122412335087	25.513301693439	25.4048271484603	25.15591114723	25.2489603983542	25.0554292636316	25.8714322861394	25.9488172402215	26.1182538168873	25.1950955081694	25.70462487672	25.1966348461057	26.2549096306973	26.1008882524945	25.9935204003371	24.740331590728	25.0735948372964	24.9531968324586	25.8388078404435	26.458380829247	26.1184040935495
YBL050W	26.5373838134126	26.0174233347041	26.0940042998575	26.4726765287166	26.6299975819088	26.4762462292599	26.4155595448487	26.5952768871245	26.4952636818863	26.6676158896011	26.708835523582	26.8024989630652	26.7055667090679	26.8599740036315	26.9193133569384	26.6144988442452	26.7703379812051	26.939589731323	26.4613355574312	26.1880290962246	26.532325478697	26.0821334084567	27.0587901909349	27.0182787213158
YBL051C	24.1296829614286	23.5715505074748	23.9947586306529	23.9731842242652	24.0804500904415	24.0051470034146	24.3932015574144	24.4784599553232	24.1145559120828	24.0907949929625	23.7872925849765	24.4088981371238	24.9879563259522	26.0432852996201	24.8128079664312	25.710969454934	25.0657667757197	25.1641244652957	23.5657140929472	23.9854997526693	24.4369151979995	24.2731339606447	25.1078536157298	24.649298524815
YBL055C	25.0675848529138	23.9586572154156	24.5995890470525	NA	24.0288664414824	23.7236940688284	23.4014745724878	NA	23.2578023259202	23.0260763097129	23.1984285158862	22.4928350516361	23.0293190156724	23.3032211524627	22.767117278707	23.3438110529169	24.4094207604567	24.3181316024712	25.0397982559499	23.8024219315214	23.3624295499966	22.9129163048842	24.2397693717647	24.9491875367491
YBL056W	25.0975385601998	24.7299318555228	24.6616435513591	25.0652300899226	25.906394414903	25.2124178604182	24.5923014020617	25.6054506296038	25.1565538300173	25.9985881625493	25.7401236047008	25.117418498623	25.167865489255	25.0981928255997	25.4561632169776	26.9457275807673	25.6638519360639	25.9886770908781	25.5585920179595	25.3384688976255	25.4247332035923	25.2714295426597	26.6789710969895	26.3867049600729
YBL057C	25.4143821238203	22.5753503340306	22.7880407949833	22.3245242619465	23.9655859013898	22.8152935906434	23.0476372441462	23.7815503202092	21.4658641402318	22.9606567299648	22.0889427039176	23.2602969630962	21.4865830773302	NA	23.0640126372474	23.0504918523119	22.6455903212853	23.7722307995838	24.0296777371594	23.02018161558	22.6509942118281	22.4084733184077	23.87579666325	22.3987218477499
YBL058W	25.8346421403603	25.3709379477982	25.5753335702695	25.8045792371163	26.0567066611337	25.5454224707291	25.4813409855646	25.6622179747216	25.4364215928474	26.0383648599594	25.906605491195	26.0475397849571	25.4487641019785	25.7909252107278	25.6753154051188	25.9821802051068	25.9823585420492	25.9797246163195	25.5086239611426	25.6202020140284	25.4048033442922	26.027820277145	26.6121838877476	26.396292932694
YBL059C-A	NA	NA	NA	NA	23.0696633812726	23.0684578861229	NA	NA	NA	23.3063956061269	24.4099687653495	NA	23.3520327079735	23.2752241005735	NA	24.8963197927474	24.5511849895123	24.0556401403683	NA	NA	22.6889222424615	23.8343778930987	24.0648363310512	23.4344080780841
YBL061C	NA	NA	NA	24.365678196307	NA	24.1634336372084	26.2192340264764	NA	26.4130495699557	23.9857845560967	23.7275720423086	24.1052432213389	NA	24.9809075390549	24.7224019827315	26.093070686917	26.1058310699209	NA	25.1030554573814	NA	NA	NA	NA	26.4276892561351
YBL064C	24.2418256319889	23.7318122701401	23.4782666622636	25.1246859105113	24.934251325282	24.9770096363782	24.8059078016746	24.7383409883984	24.9108226931934	26.6472701129045	26.8459371760864	26.6235425261864	26.6533146279744	26.7505462913446	26.3004911019052	27.2613924188453	27.3301798927838	27.1121215546938	24.5108832124475	24.2339948222394	23.8362190129363	24.5372779426064	25.1336377488606	25.2705497255261
YBL068W	NA	24.4209887889593	24.6273823445577	23.665954419883	24.9940610842298	23.6385640219476	24.1823579366357	24.1900626632145	24.8033581491736	NA	24.0524688078053	23.4053449871335	23.6373944965989	24.3541167056039	24.3675086872997	24.4752346321021	23.9955998718884	24.4965927355042	NA	24.7595302187845	24.6817773078848	24.9594647973234	25.4029181787515	25.1631553046088
YBL069W	25.4838823829688	25.6353585935952	25.7116874810388	25.5564212228935	26.065112843896	26.2872624488578	24.8189387145842	24.9047481339038	25.5979387368119	25.9502565937596	25.7274911982329	NA	26.2421902487507	26.1526104254501	NA	25.3337831438047	25.2311453489084	25.3345751470984	NA	NA	24.9723902250023	25.7761958515428	26.6458332897507	25.5794322806247
YBL075C	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.3276350779782	25.8445997671383	25.4985832859856	24.7282042667278	24.8275753303953	24.9450532952359	24.2421485418928	25.0841277733957	25.2854103041476	NA	NA	NA	NA	24.1448770613073	NA
YBL076C	26.6064353630914	26.491772298705	26.6517045431264	25.8963182098828	26.2510530810269	25.9527331423251	26.2517600535671	26.1857737032564	26.4561922435426	25.4704342172329	25.4079718766449	25.3764110836217	25.4427229124097	25.5458466961782	25.4270851497325	26.1869308975767	26.0898000412295	26.3840659404022	26.7110619933915	27.0020186966588	26.6599077186711	26.3370766104424	26.8601520947073	26.6248345111017
YBL078C	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1206183182021	25.2606355465542	25.8557841615583	24.670355066534	NA	25.8250411596995	NA	24.4214469634788	24.9784878244601	25.9542609078661	NA	NA	NA	NA	NA
YBL079W	NA	NA	NA	25.6255818422748	26.5975234872809	27.0413676420506	26.3937666990652	26.492317455838	26.6954991523412	26.5026477158306	26.412247667432	26.4920135166239	NA	NA	26.3432506668626	27.1469393636785	26.0034984570981	26.9940212689109	NA	28.6092003132951	NA	26.4659581908481	26.6324121857703	26.779382437842
YBL085W	24.0632023069808	24.948058362088	25.6043608879092	23.3653139350103	24.5898643972098	23.8745391095736	24.0268738891713	23.4422583109616	24.3553910237024	23.5872101986282	NA	23.7710472494333	24.013541299074	NA	23.8837137083604	24.0536710029627	NA	25.3974225697225	23.6758417092262	23.9641716896266	NA	23.6001567255699	24.6505009617728	25.8191582912997
YBL090W	NA	24.0191598233793	NA	23.8771717666391	NA	NA	NA	NA	24.9565040324603	NA	NA	23.4312915004187	23.9831828877649	NA	23.7314468009848	23.9508314894481	23.9677371310224	23.8662329583321	NA	23.059651369429	NA	NA	26.222091694858	24.0883962890911
YBL091C	26.7184071888881	26.4093089444355	26.6553190147928	26.2435487616475	27.0274257587132	26.4927794991383	26.4215514707174	26.7934389209915	26.3371724883523	26.5785256514733	26.7701232874842	26.3918755157921	26.202354358548	26.0467883235309	26.7216393344136	26.1307540849728	26.0552376093738	26.1074638567906	26.6920785382753	26.2587618923753	26.7226890725748	26.8489190171198	26.9378379646013	27.3743239746086
YBL092W	28.7542958138788	28.7573151909823	28.8287922869074	28.1105137912831	28.6980996440024	27.8805177575111	28.4065094664126	28.1735568515427	28.5449518648938	28.4406092798271	28.5064657840715	28.3213153053814	28.1212612521786	28.4965137157155	28.4407594486951	28.445346730762	28.2781655803711	28.2565206646846	28.6952199884597	28.9973221095318	28.6934459472284	28.4346358402752	28.5945539090719	28.1656465969422
YBL098W	NA	23.8825581661908	24.1119629656916	NA	24.9038034045366	NA	NA	NA	NA	NA	NA	NA	NA	23.6922759976284	25.0135547637666	NA	NA	NA	NA	NA	NA	24.2640000210256	NA	NA
YBL099W	25.546112396995	25.2662702981143	25.8223780110201	26.1382464247092	26.6590473174153	26.4578243894359	26.2515704406361	25.5302421408501	26.4899595356373	26.9309584647095	27.6658787681757	26.8410146022176	27.551007029007	27.6677156186858	27.2474429898576	28.8337407986926	28.9011160418915	28.9496002998583	25.5040144328612	25.8573550200384	25.5072893006618	26.4974482349554	26.9456707628477	26.5331778081147
YBL101C	NA	NA	NA	NA	23.0753748061728	22.5268395540159	23.233935332356	23.0396700857208	NA	23.0190325258916	NA	22.9313567402557	22.7547522794449	NA	NA	22.3686466446544	NA	23.2406495720746	NA	NA	22.665445590017	NA	NA	23.1117483678355
YBL102W	NA	NA	NA	24.8840671737097	25.7141140999659	24.6031722446845	24.7731803351976	25.8775083847587	24.7357599333697	NA	24.7953665978176	25.6100324674496	25.2991959341267	NA	24.8910196690018	25.5362979776348	26.2511691557558	24.6668308434874	26.392126062394	25.7044554098157	26.0280515845783	25.0520260926557	24.365358993626	24.6337261461749
YBL103C	NA	NA	NA	26.4115495281178	25.078592621522	24.5864121422707	25.0490163042937	24.2604399593183	NA	24.7358001642268	24.5190557538352	24.3655698306038	NA	25.0657536639311	24.6447520256719	NA	NA	NA	NA	NA	24.9347742701509	NA	NA	25.6500555432636
YBL104C	24.3342713956139	NA	24.2141666431337	NA	NA	NA	NA	25.2380194227721	24.4868243021915	24.7611268760322	24.7950477836303	24.7859793481759	25.8411450309152	25.2161017303108	24.0589992742654	25.5244634372751	25.719252665559	NA	NA	22.9992685673837	NA	24.6072789685398	24.1259499293609	24.5758210550476
YBL105C	NA	NA	23.9138032842922	NA	NA	NA	24.0850570541099	25.0199796827035	24.7176065278852	NA	24.1315794043249	24.6735730543104	25.0215159133177	24.5720460924836	24.6763970657772	NA	24.8564835420703	NA	NA	NA	NA	NA	24.414180705345	NA
YBL107C	NA	NA	NA	23.2141398709727	NA	NA	23.8412792336293	23.434521470533	NA	24.8772259612678	24.2429544030727	22.779471244563	23.6745745792648	NA	22.5007413766505	22.5836265991513	24.4084456628467	22.6479371607472	23.207341518843	22.6286453110489	22.2952752619391	22.8480800537511	NA	NA
YBR001C	NA	NA	NA	NA	NA	NA	NA	NA	24.4818518748066	NA	NA	NA	NA	NA	NA	NA	26.0971395702308	NA	NA	NA	NA	NA	NA	NA
YBR003W	22.8398655254956	22.2273425114162	22.4646457663197	23.0716567605985	23.4437776476465	23.2120773440554	22.054947333113	NA	21.9779289935167	23.6554786092499	23.9860578702306	23.634677832163	21.8105076854757	NA	23.8457789097392	22.8451402318844	23.1621881489994	22.9263704062028	21.339671947093	21.9476629967414	21.787853395995	22.8328291691834	22.7705127618736	22.0368481723097
YBR006W	NA	NA	NA	24.1529688968081	23.9767509135931	23.941355057413	23.8261670057856	23.9768003539267	22.9927568461784	24.3941885615624	24.2673697883238	24.7987317526956	23.2434755358817	NA	24.2311492123327	25.6607525735263	24.3067294466418	25.484086670678	NA	23.3034081369984	NA	NA	24.5642661081543	24.3533812043401
YBR011C	28.5147074553925	28.5946565751925	28.5802246727112	28.4057986769098	28.5009510146353	28.682744573573	28.7775215198418	28.6450707366139	28.8010854141747	28.4763315481526	28.8703174082224	28.5431514647241	28.3803139061261	28.3485083543287	28.5133318175676	28.6195846835801	28.7755002738886	28.6920165805513	28.9046944109637	28.9941902247821	28.987999862999	28.5883940596052	28.8447948360364	28.5394950555356
YBR014C	24.1269616429256	23.3626968059003	22.5701234828085	NA	24.2209438605986	22.8607120748112	23.4896113942594	NA	23.5904990142818	23.7100945047847	24.6053307402514	23.8264321000049	23.9361282372591	23.5402911175744	24.0843257320656	NA	23.2435335081472	22.8997233270976	22.6182102857499	NA	22.7875902304458	23.2140206901129	24.3016986592073	24.8968500861182
YBR015C	23.7628711359258	24.5705785706262	24.1282982431274	22.5945689085973	NA	22.9357634517238	24.172290816964	22.9891245643868	23.4242536126459	22.8288504230115	24.0216390545281	23.4268482145343	23.4918794277247	NA	22.9641635517954	23.9814211696556	23.5216707887916	23.8640159678833	23.930816012689	24.4089130632703	23.9725261671963	23.7229108147178	24.8108151947739	24.3618478452749
YBR016W	23.7563536901307	23.4319051082678	23.3713319936207	24.3304891878667	24.6054585142248	NA	23.9915648319653	24.0219352326355	24.0776105180581	24.6641880855901	23.9314185990004	24.4892607698394	24.0636944883986	24.5515186889228	24.3314731158724	24.6316967219716	24.171170753861	24.0891267631207	24.7918318908244	24.4088478193933	24.7712953312039	23.673056071399	23.8548416196723	24.2953711494513
YBR017C	24.0399887676832	23.7379562101114	23.8152418177809	NA	NA	23.5952135132322	23.9313277525101	23.8157029272718	23.918883131654	NA	23.8261239772119	24.3033946766482	23.3721164510967	NA	NA	23.7503625238423	23.6625082338586	24.4750792213158	25.0171776873552	25.1610730698651	24.2260923298961	NA	24.3721242191788	24.9809613441658
YBR022W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6089201910905	24.6130477762592	NA	25.3046745447254	NA	24.0879763818069	NA	NA	23.9054366564161	NA
YBR025C	27.6109342847623	27.5208406441578	27.6691203427673	26.4979871110912	26.7364367533737	26.7375641217349	27.0534170689646	27.0144019475161	27.0066525627295	26.6545416766242	26.7778993081778	26.6579250467152	26.3526750428444	26.3785010250936	26.2713579472211	27.0191599177349	27.0586875442787	27.1512811882754	27.5211077840889	27.4667819682058	27.5285400226101	27.3794543284417	28.0662561397247	27.4978736299046
YBR026C	25.1801930635228	25.2281683140372	25.0743614505752	25.4733608001685	26.275996835507	26.2821240359247	25.6350861017086	25.5145659679533	25.5328327644589	27.2919888598374	27.617989458184	27.3517335650091	25.5272091386899	25.7633745780096	26.146822729911	27.1110542496609	27.0570652726056	26.9274973742143	25.2460335157009	25.1914245729169	24.990668552591	25.877749221913	26.429472590009	26.4094903322287
YBR029C	24.4002549846865	23.6962532316605	24.3765987495582	23.600619495339	23.6610866252348	23.3618326641647	25.1822304120206	23.621097198071	24.7624761980248	23.4889881417146	23.6997313668049	23.4553566268096	23.9897128353289	24.2095591913468	23.6003049168845	23.9689796339848	24.5118111195658	24.9127754597462	25.3164829051919	25.7851744263565	25.2799831297975	23.5220847909941	23.9928183654687	23.7715546034704
YBR030W	23.3210634817874	NA	23.9897279000707	24.8685403466756	24.5180074778557	NA	24.7307676731522	24.7648761463469	24.8243984294337	25.6791842639575	26.0130085914416	25.2790804176326	25.2535782448306	25.5473150604748	24.8088300191658	24.973501865136	25.5799730936816	26.0429143008812	24.0836075700159	25.5622398512376	24.9004579461807	24.7482272834463	25.8368352861302	25.8933211842096
YBR031W	29.5804316189105	28.148553382294	29.8712179706652	27.3957437752725	27.4920109800493	27.4539146882796	29.1019257843234	28.3215151721977	28.8962634870251	27.7960064083802	29.0740609238835	27.8248432927225	27.668760343336	28.0444547518801	27.41127342624	28.0378886127723	27.6943596056508	27.8763306749778	28.9334824792767	29.0222554449451	29.1545034401393	29.4249630626199	30.3717571056489	28.6806815131243
YBR034C	25.271288332502	24.4881443050235	24.226970004326	23.3317711850501	24.6078236055	23.0382434463442	24.8688955386286	24.7619675072146	24.1075142319732	24.2560591966017	23.7431586521017	23.8915507854531	22.688302284953	23.7122474719162	23.5653448307332	24.1714842022887	24.0802696066366	23.8185197912411	24.0658984870864	24.2627665396707	24.8999753141672	24.3365051857902	25.774561912868	25.2114608390451
YBR035C	25.7860931361456	26.0172630802577	25.8612258280369	26.7877342959097	27.0802354285819	26.9024592893289	26.1705645540357	26.2211236204825	26.6927604466066	25.9574459029896	26.7371209792994	26.9368721984485	26.599612799619	26.9677327931592	26.5124070252729	26.5725276463013	26.0101846843481	26.2119381778315	26.4974427452808	26.745697718812	26.2417181171525	25.7199930852246	26.6413122978606	25.9830057803375
YBR037C	22.9238058516065	NA	23.1067026341194	NA	23.4782318258734	22.7681641049432	NA	22.1764980856803	23.4940259137755	23.8702497954313	23.9131526803238	NA	NA	22.3367755822339	22.1446772571178	23.4361618625682	22.2644868012053	22.6912185201036	22.4310215710505	NA	22.4323524934029	22.271298539296	23.3077207123018	NA
YBR039W	25.5604130244958	25.2493218911976	25.4116294867491	25.9301007721657	26.2633066657211	26.3396675660427	25.6759825275304	25.0155206259796	25.6521031526092	26.6395257577988	27.1580931070426	26.6547356968024	27.7336605456829	27.7413363110429	27.5510864436415	28.7260858781269	28.8215000122378	28.8900578628888	25.0787310424606	25.314044892289	25.1687153926996	26.6196896183003	26.9298948598044	26.4992513751823
YBR041W	26.3336497743354	24.8037123716502	NA	NA	24.7064919228014	NA	25.5694148809062	25.6487540999244	NA	NA	NA	NA	NA	NA	25.0136825382419	NA	24.6594975487371	24.7055218444372	NA	25.1566980901486	24.3595862511835	NA	24.3878249250298	24.6310831991809
YBR042C	26.0637472531603	25.3713039088864	25.2787798068167	25.1028151113036	25.0365926511303	25.3406682412848	25.5298802323911	25.2820058026139	25.3607466806452	25.4359804151538	25.3943421789136	25.1159587929365	25.3913746483837	25.5229965926945	24.6594528518182	24.1843108257734	25.0619026182665	24.9548516409621	24.9996863446578	25.7745436367285	25.4604521011666	25.814187134632	25.3798602613895	25.9186881867806
YBR046C	23.1770999994141	NA	NA	24.9762129711879	25.0438443718419	23.8414687660471	23.1074544643004	22.4980529774238	23.8403277755751	24.4993671342405	24.7653060384902	25.1330002277303	24.4291319691489	22.5644525377011	23.8419701604513	22.0421791301009	22.3113958230454	23.6892844121819	23.5431402955089	23.5207732463134	24.792921030019	24.2039120622951	24.3502841615707	23.6449688919755
YBR049C	23.0740443352657	24.2395763092198	23.2907135509683	24.4994692197032	24.4184002578344	23.7934632312447	23.0060662064208	23.102472985623	22.8653566259773	24.464699680268	23.914785178482	24.7726003977872	23.2149795917972	23.5277098512275	23.67666825295	24.7646153223896	24.1673007306118	24.4700865615191	23.4754863819554	23.4018027323158	23.8057750727793	24.0551200959783	24.6407904324037	24.8470555785863
YBR052C	23.7543698581683	NA	23.8925322921592	25.5910387798655	25.7130737825714	24.5762787185908	24.7947734131129	25.0513803912651	25.0575660022701	26.1706344225931	25.9902470605892	26.2779234256951	24.7503422959559	24.9485208201472	22.9685603491715	25.2164011459792	24.754781091161	25.1597764472861	23.977008017397	23.9396734952613	24.3266025100127	25.9899683806116	26.4613919080101	26.4874185014302
YBR053C	24.1457496004452	NA	NA	25.1421993789322	24.7562386020822	24.8532456836669	24.3361989875218	25.4496557111637	24.2731336247505	24.2645637331664	24.3523814505373	24.7319299261729	NA	NA	NA	24.1249591336208	24.445802548565	24.3400189853744	25.0357354083017	24.1605911404683	NA	24.0703663783441	26.1120586384199	25.2184427926102
YBR054W	NA	27.3453670109525	NA	27.46613754846	27.3374550380897	NA	NA	26.502937168286	NA	26.7055580703285	27.5043021085621	25.7930825981312	28.6879968946738	NA	27.7975737962368	28.0595195585098	28.4607533979088	28.6022797034215	25.3315687452392	NA	26.0510189867174	26.3388482321862	27.232811819031	NA
YBR056W	22.9961383540357	22.8766858985967	22.536886767354	23.9487815232877	23.6342802973055	23.7738110291746	24.3215596521607	24.1387495342239	23.896873205618	24.297788960135	25.0185257697309	24.6327978184144	22.4731938329386	23.3449881096023	22.5630890737566	24.3895031511546	24.5404939242742	24.0193327314916	22.5992312793534	23.3539079767078	23.3235222622484	23.2885650328032	24.6536313044774	24.8782452950174
YBR057C	23.7428280415855	NA	24.6286917559527	NA	NA	NA	NA	NA	NA	24.5147845244358	24.6061933553177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8978562783777	24.6003844190787
YBR058C	22.4383953615072	22.7043504838527	22.2982832853623	23.5849404649193	23.5955152406094	23.3574133889865	22.3926640559835	22.4727070387385	NA	22.7124801117553	22.9913566008319	22.6006830103247	23.1111330405364	22.3401423094738	22.7520791839509	23.6558961889817	24.6315343058766	23.9683906327008	22.4298933871329	23.1187341639563	NA	23.0022338640733	24.5745094858733	23.9373770914741
YBR059C	21.8090901381065	21.6017199398511	NA	22.5242869166066	23.4615388396331	21.6788539110548	NA	22.0209721694601	22.2300920575643	22.8364156874105	22.2605272156902	22.774364983174	22.3844106717414	21.7961403148827	22.6242637215256	22.3536155252827	22.6949478084119	23.7434298391781	21.8573103109821	22.6614259511057	22.0528645919049	NA	22.5343377794766	23.7512704591293
YBR061C	25.8376782007353	25.5453340496458	NA	NA	25.8042704040978	NA	25.901816305597	25.2766489254685	26.0630565961828	25.3391829241755	24.9784658315206	NA	25.3954743490579	NA	NA	25.330346239041	25.6864966719125	NA	25.6204473449607	25.8978950346082	NA	25.0505319050833	26.2645007551507	25.5838022811031
