Protein	IRA2	POP1	RAS21	RAS22	SAP155	SIT4	SSY5	WT
YBR130C	24.4827497707001	24.197161206436	24.1666945924669	24.2791526669332	24.1953838735387	24.1837838204402	23.6773253674884	24.9392844418712
YBR135W	26.0092875509177	25.6139637182738	25.336248395419	25.7097985773717	25.4298445204171	25.0133828839802	25.9085098924603	26.2543733636198
YBR137W	NA	25.6696795690286	24.8733593052657	25.7473847439174	24.562724917258	25.4421949179726	25.4196731831281	26.2422370498488
YBR139W	24.679553151368	25.6051267618968	24.7304357190557	25.8545335654539	24.9734538397261	25.1953961858993	24.9805307986354	24.9409319958377
YBR140C	22.8743324774167	22.8741881408322	22.6856615810947	23.0988379829623	22.234676251468	23.8669402087529	22.6883250444992	23.401354898337
YBR142W	23.5822697355195	23.0633814208132	23.121700932955	21.3916648697123	19.8529815207893	22.45563482083	22.7844131315888	23.4875427634892
YBR143C	27.3608059315851	26.9427870649298	27.2123916626807	27.1316934422778	26.6863818882786	26.7706552258847	26.9396383346818	27.8767368767058
YBR145W	23.4508044465984	25.8448821302262	24.1412205209287	NA	25.714218106033	23.8570269161069	24.6473907635555	23.9002939224168
YBR146W	NA	23.2522893001113	23.2532415523229	23.4887467291913	23.3131350251459	24.9377687038463	23.2926167691495	24.8081338530463
YBR149W	24.5536524072459	25.8436182531422	25.2538982987037	26.7484925900664	25.6226612554922	25.6740121164292	25.2723368102311	26.001877471713
YBR151W	23.1894708487341	23.0615279164993	23.754957850852	24.1969634260452	24.4940738260281	24.4612307659164	24.2714536306049	23.8622735972594
YBR154C	25.6272832644545	24.8621938442053	25.2930848154424	25.0361592192632	24.4783446324798	24.7211662335779	24.8655783264687	25.5373996213136
YBR155W	24.4741726404106	24.171806818891	23.8567419186998	23.5641154946596	23.643493820336	23.8767206039807	24.201194441397	25.0395467025425
YBR159W	24.7708345483247	24.7893318850999	24.9561481965965	23.9302171162067	24.1570773883914	24.022780326812	25.6039267700522	25.168270891221
YBR160W	24.3860297031217	24.3170270015787	25.0737528919239	24.505878257191	24.146935653155	24.1850583717341	23.9368482176259	25.3667551268713
YBR162C	25.3038463048431	25.2826833088266	25.9222713025321	26.2217252885478	25.2559176809566	25.4276407876114	25.9451953715139	25.6424381450434
YBR164C	24.7915082843917	25.5516172490345	25.2006428268699	24.5143653261878	24.1337265481189	24.7219150951851	25.5639518581443	24.7875333750108
YBR166C	NA	NA	24.0724288161685	23.9595499289895	NA	23.928704498546	24.3037468717951	24.0571476822549
YBR169C	22.3683689072017	24.6319157897066	24.5048381402528	26.982174693147	25.4826237552812	25.7518899621293	23.122108539809	24.6285296690899
YBR170C	23.2492355243841	24.5763595480289	23.5682061571446	23.9858157738286	24.2553074316501	25.1748156650671	24.2378927027661	25.0616412550666
YBR171W	24.4519489019544	23.7676171905811	26.219710904327	23.7747527616226	23.7081040730088	25.3549183612688	26.8182367678314	26.2312701585538
YBR172C	22.5144818323076	23.2477315356851	22.5451029631914	21.7068589109254	20.9703908718286	22.4603115021988	22.3167040687928	22.5484310419547
YBR173C	NA	NA	26.6876807210705	NA	NA	24.6730739914063	NA	25.1428714271396
YBR176W	23.3074155282664	22.0951623969525	21.9719662879947	21.8283632529184	21.951314239218	22.3265806500023	22.8188144986703	21.9045893188593
YBR177C	25.0578133826744	25.3478636890209	25.0051763549103	24.9172938594472	24.5759023095528	26.4961202844345	25.0117163889748	25.9014115614455
YBR185C	NA	24.5156617370726	NA	NA	NA	24.4157947705623	24.3501665474657	25.9839634065853
YBR189W	30.459184052942	30.7550832730734	28.7206444147868	30.699614805927	29.8959784243916	31.004350972957	30.4448981574912	30.869560877486
YBR191W	26.8779182705971	26.4123633132474	27.7856726367109	26.5238179779987	26.5745925866567	26.2696094339967	27.0002538162036	26.4474473127947
YBR193C	NA	NA	26.3980429364675	26.354603597854	NA	NA	NA	NA
YBR195C	24.4079360410353	24.7927737053948	24.2803238553975	24.5819857891205	24.2636287701386	25.7397558194025	NA	24.7873096406504
YBR196C	26.9518411967753	26.970197966001	27.4604582900824	27.0409799063869	27.4732364576765	27.9897943317567	27.1354595069721	27.2659897828306
YBR197C	20.9860162297769	NA	NA	22.7551453790948	22.1542875794216	21.8004538937616	21.5260707430333	NA
YBR198C	24.4009612310232	23.7355769499147	24.0672301088042	23.5365613189945	23.574103853373	24.1406659101597	23.9039019599026	24.596848856172
YBR199W	NA	NA	24.8360738792246	NA	24.5810122576717	25.4174329695209	25.0007431475407	24.9796997662612
YBR200W	22.1496643462084	21.9624692849972	21.7717078115513	21.9299362772518	22.4049778849362	22.7561711068756	22.5806523822694	22.9189601399187
YBR202W	23.570233674828	24.2903438859553	23.7621125354853	23.9131114819117	23.6058704444169	24.0378183805657	25.9046970225073	24.6148180408221
YBR205W	24.5097865217785	23.7651663727235	24.4678288302934	23.6909792745874	23.49228093602	23.534752249466	24.6215406602365	24.6176587616985
YBR208C	23.4425355077647	24.049586566489	24.1474238438655	23.7422413980109	24.1674405782097	23.9700841290827	27.1421317144675	23.2980033219613
YBR212W	NA	23.3068151632378	23.3282196693712	24.1308277821236	22.4756137248367	24.504827600667	22.8838476011067	24.2142270241463
YBR213W	NA	NA	26.2502149987441	25.6746878753874	NA	25.6032710141726	26.2493119962303	25.7223375226593
YBR214W	22.343073551718	23.430517285279	23.0244808028022	24.549688555008	23.8871398199307	23.3044040727399	23.3816938258019	24.1809797373592
YBR215W	NA	NA	NA	NA	NA	NA	NA	24.5980552437859
YBR216C	NA	NA	NA	27.5510210503858	27.966140982997	NA	NA	26.62590569253
YBR218C	25.1043391599661	25.9346157881096	24.0029282235054	24.6165964665702	24.8356086135113	25.6296103571189	25.7055349435879	25.0072331711215
YBR221C	28.0423338027269	28.4845684362899	28.4412981467623	28.7384613268495	28.4999863722957	28.8832843654908	28.3963770608608	28.8608853905383
YBR222C	23.7396775606373	23.1110345651549	23.5931107640339	23.2353753810557	22.9059610716487	24.8710171383036	24.1578956343193	23.9273807902336
YBR227C	23.8693361619253	23.785810427893	23.6557053569329	23.0664918206753	23.9563834862559	23.8108219319741	24.6289130213941	24.7800689971038
YBR229C	22.8568330312229	22.8782522014615	23.3634278339494	23.5714277978539	22.8422857250279	22.7251881625656	23.4181333713469	23.2218298244801
YBR230C	25.9778073789031	27.9635847998166	27.1541901156495	28.2975921730166	28.2373764192462	28.7930059504406	27.0515587379656	28.8730920638438
YBR230W-A	NA	NA	NA	NA	NA	24.0711607059439	NA	23.4762319599653
YBR231C	NA	NA	NA	NA	NA	NA	NA	25.0412050184913
YBR233W	NA	NA	NA	26.6329659875922	NA	NA	NA	27.4972059932235
YBR233W-A	23.924815398971	24.139421460869	24.3004944175842	23.6035170822256	24.0151432242161	23.7826290557499	24.5111659773195	24.8653246501025
YBR234C	25.7102909781217	24.9771071056119	25.7117171945298	24.8758790995351	24.7461867833867	25.4215610406907	25.5045559470501	26.1694585203524
YBR236C	24.4687345252401	23.3406054978431	24.022791268192	24.0828497281565	22.9611777417923	24.4998640636861	23.9983036783736	25.2034394351876
YBR242W	23.6575298519962	NA	NA	23.7263436487363	23.2051973299643	22.7741801575736	23.3262100874779	23.7912700738968
YBR244W	26.8478793954044	25.766494306887	27.9533850759243	26.5973286289743	26.1862901321581	26.2622700630073	27.4568091627384	27.1517529898672
YBR245C	22.5119423432691	22.1223931617644	23.5401648250524	22.3998773984032	21.8604081941075	21.9755363693162	22.5274341996527	22.7600480302252
YBR246W	24.8335170834836	25.5008889379706	24.5511777137762	24.8819774729526	24.4812154117067	24.442793389031	24.7078118661745	26.041825039351
YBR247C	24.2536857290022	22.8018424605742	23.6904459386529	22.691614950714	23.0970681726677	24.2634457057053	24.2855094448581	25.5772983442495
YBR248C	24.551516148124	26.2295581502704	25.304198861167	24.950317302733	25.4292105018049	25.3604706140958	25.9961767186855	25.2185028448727
YBR249C	26.2505071077915	27.8465210290041	26.2058287662061	25.8795417738412	26.6677544500295	26.3337169793722	26.6385803385415	26.3816557604583
YBR251W	22.3176451507018	23.4150573298729	21.798612748557	23.7103470129494	22.535337381235	23.8341891261799	22.5742483016631	23.0220033706718
YBR252W	23.9821142571308	23.9225462211226	23.9348700038408	24.3490110281283	23.9366760674291	24.1515085777126	23.4877584521888	24.471439251948
YBR253W	25.2321023059685	25.9221684484773	25.7834247384275	NA	NA	26.2490348752492	25.6278995085531	25.5894188414757
YBR256C	23.2597161926212	25.5129772960399	24.694369668558	23.8559473269481	25.3155845051399	24.152218047691	24.6468852353135	24.2069570337333
YBR257W	25.8212138964933	NA	NA	NA	25.3956010040701	25.3252950912535	25.2760683558908	25.5379659750709
YBR258C	24.9975028042928	25.5814908174483	25.7922018903755	25.3248211931241	26.398680656923	25.7004615344781	25.4035066164036	25.545123757799
YBR261C	23.4190718502308	22.9401401577212	23.9799171321588	23.8884669323672	23.9682533386533	23.6606649737867	24.3751409087449	24.4005610413048
YBR262C	23.7793281555381	23.4675868408705	23.3505676974965	22.9732016771628	22.9400239684611	25.6375835597983	23.2632241689639	23.5074761580833
YBR263W	27.5928946175743	27.0482004414483	27.6422131283983	27.7113831338253	27.2418218810538	27.695145994956	27.4699364596683	27.8509989305729
YBR264C	25.5369956523009	NA	24.2266119285297	24.3461593557665	25.4887511665503	NA	25.7192325461048	24.5398278108078
YBR265W	25.2194755380255	NA	25.2234921033778	NA	NA	NA	NA	25.4649866794292
YBR267W	24.0953740812007	23.6351981351552	23.399960712633	23.4165088829087	22.8674645083718	23.246291269337	24.4140480197463	24.4394875838986
YBR268W	26.4094504205453	26.4531880809366	25.7130218340846	26.7801865562491	26.892893584774	27.4976223696691	25.4646708751524	26.9250991553655
YBR269C	23.9486617273075	24.3097193229102	23.1668865723514	25.5922815410775	26.214469318636	26.8436135620254	23.4738379140839	25.0176518077005
YBR272C	23.6060656884289	NA	24.6841355012115	23.1145931334528	23.6039468108365	23.9648925553895	24.7848688147295	24.8798565179455
YBR273C	23.880361730728	23.9306199109855	23.0076201562222	23.4337864138967	23.1479476789725	23.9277615786977	NA	25.2574400057397
YBR278W	NA	NA	24.9018115444928	25.1790125901733	25.4562350223629	26.3623062236521	25.2397930509298	25.2360739338898
YBR279W	25.4105436047451	24.7236728960512	24.907674801432	24.994115395185	24.5830537069262	24.7609047784211	25.2375685532941	25.6925138532536
YBR280C	NA	24.690641166922	NA	NA	NA	26.0587770004132	NA	NA
YBR281C	23.6905082878052	23.9465801906162	23.6184809135701	22.5561799542105	23.2769818603294	23.4745687154195	23.7675774216873	22.9799691313546
YBR282W	NA	NA	NA	25.7841922843213	25.1171348242376	25.5048456968027	NA	25.3068339405947
YBR283C	24.8590217157562	21.8026261538606	22.8524304471606	21.5500580521389	21.2137223154924	23.7198553450218	25.9901751238098	26.260807550354
YBR286W	25.5448861300564	26.3608949404704	25.7790965629798	27.0539127820612	25.1409694699817	25.5794672534187	25.8777578073571	26.4021978621845
YBR288C	23.961741467816	23.3066262180462	24.0727045635546	22.8689052145728	23.3630352422423	24.2153031490735	24.0887715868865	24.1419539345218
YBR289W	23.6039751105908	23.9532556286103	22.9643061484041	24.0182702569345	23.1893537865319	23.1157776903786	22.6543226855236	23.601785174608
YCL001W	25.7202446127325	NA	NA	NA	23.1219879694097	NA	25.2709110864183	NA
YCL005W-A	25.3872909678288	25.4244812366631	25.4709425133901	25.217981672487	24.8888447033699	25.7279261053965	27.0996642488549	25.7876459367283
YCL008C	NA	NA	24.9251703822528	NA	NA	26.2595840375968	NA	NA
YCL009C	26.4388673280978	27.5903465785004	26.5169442986594	26.4248445759188	26.9868350803629	26.7648957623877	26.912418405674	26.7562821654133
YCL010C	24.3344299279221	24.0041751117247	23.700942177701	24.6427631198751	24.4285996430821	24.6603035194544	24.013794762433	24.3302397928359
YCL011C	24.4548810905947	23.962927156577	24.462253077267	24.9232647663856	24.0720418556798	24.3407139173941	24.4472437798929	25.5969903632239
YCL012C	NA	NA	NA	NA	NA	25.9255262806453	26.5872969986712	NA
YCL014W	NA	24.0033225255565	24.6832523475624	24.8057134789051	24.7001901063319	23.9758444615548	NA	24.5896175305428
YCL016C	26.0530789407968	NA	26.1264126418385	26.093171897908	NA	25.84590230903	27.0074559481578	26.3052582084261
YCL017C	23.7480391376978	23.8541897428684	23.3053366098014	24.5480769233077	24.5767672431651	25.3719676763977	24.4009093870261	25.0937964499974
YCL018W	21.6077129154434	22.1523793646104	28.0572998684658	23.0145757335291	23.9302639276437	24.5593386507778	29.760779226989	23.6820593515776
YCL026C-A	NA	NA	NA	NA	25.4864303346812	NA	NA	NA
YCL026C-B	22.0979209159191	22.4742493825166	24.4894590162887	22.43578797744	24.6630799753887	24.5468221489106	24.7284068055141	23.0297650142962
YCL028W	27.2667769854274	28.2372905486673	27.5872876742523	28.1756852285531	28.1452708400009	27.6714240960352	27.9880945896197	27.8822070958357
YCL029C	NA	26.016793688123	27.2133405771178	NA	NA	NA	25.7525317912926	26.4651835667271
YCL030C	25.309363325181	28.1084651578753	26.3680426240393	24.82890083534	28.0543765580959	24.583720413077	26.9169440703913	25.1951966061264
YCL031C	24.7430922080565	25.7081445284043	24.9769912928075	25.158281008896	24.189590087846	25.0547515269834	25.1757779708453	24.4692594511768
YCL032W	25.2065090741538	24.8739567410996	24.8768950068132	24.8963533977569	NA	23.968023734754	NA	24.7919112887479
YCL033C	22.7601727495788	23.5839726859354	24.0545087899883	25.0213371037342	25.5467616953185	25.5554441839307	23.7605888525702	23.9735379348045
YCL034W	24.1011042794888	25.0121832716907	24.5592971799363	24.9496983530236	24.4093562897116	24.2992190297532	24.0699223822199	25.7741101996606
YCL035C	25.3953972263446	26.4017554729225	27.1869182123791	27.7975884523002	27.206270609356	27.4655786528977	25.7086702651595	26.2557460563811
YCL037C	26.1270288090025	24.7978631474078	25.1346997410546	24.6063302273394	24.7080741277521	24.5095512021269	25.9095555340653	26.4358816468108
YCL039W	27.113099797308	27.7588607276619	27.7626091382769	27.232300156834	28.6199444148608	NA	27.5142808924554	28.6843454358404
YCL040W	23.8407356775643	25.8879542554401	25.6622821380345	27.9716705459168	26.5225773472668	27.4744294401209	24.4547332016961	26.1316895238969
YCL042W	28.8744549080786	29.9971099179324	29.1465580062473	29.81864535799	29.8154425319773	29.8261313254487	NA	29.2305869331604
YCL043C	27.5932515232914	27.3578605642206	27.9764792562145	28.0560300601584	27.2058674917364	28.0826452992656	27.2342717703892	27.9949513148977
YCL044C	NA	25.5746260404101	NA	NA	NA	NA	25.0298222733325	NA
YCL045C	25.285942623421	25.6132117399052	25.7940088877927	25.4071873953671	24.5309976545599	25.5482538357174	25.8270612540554	25.6835049694472
YCL047C	25.0044306427496	NA	NA	NA	NA	25.7063223822077	NA	NA
YCL050C	27.9097818938028	27.602564970795	27.4532097644264	27.0704519464684	27.0284613480074	27.0691518591159	27.3424113800967	27.8057907421387
YCL052C	NA	NA	NA	23.9883735375624	NA	NA	NA	23.0121990832105
YCL054W	23.5072440797577	23.3498791031591	23.3304628699272	22.7909320313917	NA	22.8974138345158	23.7455279838681	23.5024977574006
YCL057C-A	NA	25.4181397238907	23.2830122284106	23.894753528393	23.5447869855017	24.5072059469683	23.6145226164955	24.4858406256974
YCL057W	24.9118135201293	24.7421078156372	25.1037600927946	24.8970787202816	24.1885339538156	25.5055629643971	24.8299342099405	25.51283062894
YCL059C	25.7905587305854	24.1572335052418	24.9346126083824	23.5168980674396	24.0026068256017	23.6346723531899	24.8672198922818	25.0103531764626
YCL061C	25.4138424339504	26.3123831519035	25.5828627905128	25.9739731080133	26.5603422368095	25.6032174609303	26.1926753073779	25.3954302123075
YCL064C	24.6544074840045	23.5514570755098	24.1749937185087	23.4697528696677	NA	25.6142069730818	23.6266604214101	25.7701900769164
YCR002C	24.6595625490832	24.9225358418597	25.1604186320423	25.3964680967029	24.4878884734445	24.7966239808286	24.4540010733449	25.651037090019
YCR004C	25.8812529161858	26.6981056904306	26.0115439355177	26.9090753274844	25.5783395077649	26.3692451517325	26.4549190734582	26.5937096015747
YCR005C	22.7927266524194	22.5261029400866	23.2641826881867	22.145536196105	23.5767978359	22.0966091558692	24.9432784455093	22.8339923785252
YCR009C	25.1647061128364	25.6867468731776	25.6522840831414	25.6128877610998	25.2068166988176	25.5056078466309	25.9306113748408	26.393566191232
YCR012W	29.6821740510676	29.8150198163503	30.0353557037542	29.9045917333022	30.4114893563438	30.5304203121581	29.8360929186849	29.485691369474
YCR016W	25.0484130029201	24.4252203484966	24.4718074415505	24.4758404646098	24.5351083906458	24.0422380727977	25.6286478560644	24.5677342417818
YCR017C	NA	24.2712214678705	24.2705511029489	24.0668028686463	24.5252341772227	24.2044963827423	24.8422417311723	24.8799137252246
YCR020W-B	24.9181726297849	25.5482368263854	24.9834086691342	26.3395291769609	25.774292741795	25.5555198115785	25.2977570999272	26.0874335336665
YCR021C	NA	NA	NA	NA	NA	26.8598672952711	NA	NA
YCR026C	24.9296174433108	NA	NA	24.9352312190346	NA	NA	NA	25.5190623745416
YCR028C-A	28.0548021761398	29.1574300429683	27.8667284407323	28.8848124682346	28.7695364269311	29.1431467093816	28.8332368815137	29.2505309229255
YCR030C	23.9940353964959	24.3799618850775	24.7539579137972	25.1534380990259	24.5379445007713	24.5984564812705	23.9457234443237	25.0519807266859
YCR031C	31.313577277167	30.6000923726116	30.4928135143036	27.8953366103529	30.5663237529403	30.039662141736	NA	30.9725704585834
YCR034W	25.4293628990333	26.6496837805555	25.5784523238422	25.7316891257997	25.0478115198173	24.9547147436695	26.4798330856904	26.2904748526703
YCR035C	23.8439921661041	22.4703531498428	22.9988709759408	22.7869800651527	NA	23.5253535637865	23.0976187996429	24.3179766354289
YCR036W	23.5626290884683	25.0577674884835	24.3492740320816	24.8360381748979	23.7204601773435	24.3720851105349	24.3727221821492	24.6427177110771
YCR043C	NA	NA	NA	NA	NA	NA	25.8619752018288	24.9498381459984
YCR046C	25.1430993156217	NA	NA	NA	NA	25.8076453376753	NA	25.1491165804863
YCR047C	27.1285281788992	25.0950094085645	24.6923586019085	NA	24.8674337939969	24.521667594189	NA	25.7426745732533
YCR048W	NA	NA	NA	24.8541578572993	NA	NA	25.5584852543882	NA
YCR051W	25.4357626951478	25.5921809856391	25.0975334428243	25.3025516339502	25.0331581237013	25.6091308546447	25.0280676905407	26.1609452361402
YCR052W	23.3871874649441	23.9995772814883	24.1679892185251	24.4761435856107	23.8687132003005	24.0578510533464	23.144345954505	24.7989517469777
YCR053W	27.2391507988381	27.1543218464729	27.1274767406935	26.7067146361623	27.2255902692104	27.6338785173579	27.9064666350409	27.5234593300597
YCR054C	NA	24.6208997649008	25.4432399271473	NA	24.8743762482202	24.7880015536157	NA	26.7958014229841
YCR057C	24.0142495402346	23.3152946330089	23.9465269721233	22.9707051166463	22.4583918478069	22.508250797819	23.8008690707015	23.2139270518923
YCR059C	NA	23.9767191253253	24.2937592483926	NA	23.0584391271282	NA	NA	24.624084083019
YCR060W	25.391979633148	26.0158277699322	26.5731756154036	25.915104754063	26.964719286907	26.1910106549939	25.6295548302737	26.4103664203823
YCR067C	23.0046980666838	NA	23.9521193237706	22.6532537829524	NA	23.5882561918548	22.5052236867207	24.6436091266073
YCR071C	23.7023756065188	22.778061643432	23.0648019487652	23.4409927399877	23.252717381572	24.3171691048372	22.9185745906231	23.287277614106
YCR072C	24.3260088331169	23.5676260838778	23.3026888290699	23.2848474454302	NA	23.6246507739886	24.44005360107	23.3860207142527
YCR073W-A	25.531015275373	25.3274314469177	25.493990395436	25.9364051057042	25.3821081510223	25.9626487108757	25.4919654480043	26.5424537037103
YCR075W-A	25.115333558907	24.435789042547	24.2403495898726	24.9933962500274	24.5026295789367	24.931354214202	24.9874552791345	24.680913965547
YCR076C	NA	NA	NA	25.290147865459	25.7169525288339	NA	NA	25.2448315521857
YCR077C	22.9339986131369	22.5193862168232	22.3732643666519	22.3009875043657	22.4127835683827	22.9725840829304	23.1547911164679	22.9232574703154
YCR083W	23.4641310612749	24.9189781123057	24.5817290622281	25.7366681298052	25.5875060919628	27.2694907592857	24.0084499882097	24.7510417093505
YCR084C	25.5454195778024	26.2861403795985	25.9658280892114	26.3786168342457	25.9901533889195	25.9410936405439	25.7902260313416	26.8044768524253
YCR086W	NA	NA	24.489307490726	NA	24.9284421251456	25.2975535940358	NA	25.2755478531046
YCR087C-A	24.8550354285131	23.5560377296137	24.8576802248343	23.8444003919808	24.1298419887541	24.9814136046037	25.4845274201014	24.923683142307
YCR088W	26.8432135595875	27.1618665671779	27.4184764364234	28.0041604441496	27.5276798756617	28.1363512263306	27.3430242565336	27.8721574574542
YCR090C	24.0386421136647	24.1503242124162	25.2353583468382	24.9173774356777	24.0410602163306	24.8506349004469	24.9242785643717	25.482263639896
YCR092C	25.4360062722707	24.71648736369	26.1772817838221	25.5621303508113	24.8843560192858	25.9476113618566	24.9859097306506	25.2496714323335
YCR093W	23.4188048008377	23.7043604845389	24.1873707413112	23.388521878635	23.0166536132455	24.0485662131967	25.1624654234792	24.3277252427011
YCR095C	NA	27.5182900632801	22.3694482603452	NA	NA	20.3386416311705	20.250976342032	21.0863890888841
YDL002C	24.9407688958392	23.4179633512234	23.5816000526272	24.0567263787006	23.759678789585	24.3864365071925	24.0653596430127	25.586581611236
YDL003W	29.1228828337091	31.4587212638283	30.4945676493106	30.8695051856535	32.1300514538618	32.6849448738145	30.0464162909816	31.200180986676
YDL004W	27.1320813850544	27.6527861588895	27.0394062584574	29.1513382473547	29.7109019844366	30.100057946373	26.4055668281255	28.4197057125398
YDL005C	NA	24.4433181989446	24.7136185032939	25.7450447775485	NA	NA	24.6070208538915	25.2607413893255
YDL006W	23.1831647770613	23.0222141163976	22.7011375629863	22.986791937786	23.0235950682343	23.3701096547352	NA	24.2040207938196
YDL007W	26.3916752904714	26.4084213681561	26.4787024540257	26.3929506142573	25.9504195253187	26.7979567440494	26.5106296454388	27.1003203505892
YDL010W	NA	25.6546120400364	25.7889393937061	25.9042886497598	NA	NA	25.859724037021	NA
YDL012C	23.7602561601464	24.6838721647948	24.0124592373085	24.2521825699846	25.1735098157231	25.1627729154185	25.1017462155341	24.9230937522943
YDL014W	27.649349827066	26.9585615737738	27.4369897668168	26.7158505947102	26.4574403279786	26.949018231799	27.2512812919454	27.7161079678207
YDL015C	24.073644049319	24.0139629660747	24.0886042880174	22.9680096131959	23.8071448095459	23.1750778042997	23.8940385928828	24.2383746296869
YDL018C	NA	NA	NA	NA	NA	NA	25.3687388714246	24.9507173837463
YDL019C	23.3694958205616	24.0054519673684	23.7128721310163	24.3554474199051	23.7501361095139	24.9282086614039	23.3540469648829	24.279106516816
YDL021W	NA	23.839985641257	22.6858280848344	26.0212366400987	24.2869200440226	23.8402478789546	22.9432237682422	22.7781694634382
YDL022W	25.9952510310876	27.4915481190899	26.8751642481145	28.0580518652151	27.794623316236	27.7082143360678	26.6308371975981	27.6312528649128
YDL029W	26.5786150220229	26.8839006360157	26.8754559994914	26.7021903138456	26.266904467584	27.0635254328862	26.6337881765004	27.0051880868187
YDL031W	24.0032732672104	22.9644297055621	23.7491382459253	23.5341246145376	22.712486272364	23.3722991355238	23.9252685850853	24.1444843409513
YDL040C	25.6426185450642	25.0531007081064	25.3546368982544	24.4159427236579	24.3793914870685	25.3278929352736	25.7927744015894	26.0952410824386
YDL043C	23.9561268376254	24.3383677926275	NA	NA	NA	23.6869871551468	23.672042379806	24.8923901271903
YDL044C	22.4971568484929	NA	24.102336634683	23.0533785269006	NA	23.5896209898155	23.9336735197406	24.203114144086
